method, obj, restrictions,directeds,rejects,iter,changes, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control
1,72146.0,0,0,3,7,70,1.15477013588,1,137,12.4160583942,1,139,617.024151997,112
2,70822.0,0,0,3,7,55,0.635836839676,1,137,15.0729927007,1,139,916.376985831,113
3,70820.0,0,0,3,7,67,0.660661220551,1,137,15.3065693431,1,139,918.611206526,114
1,72312.0,0,0,3,8,66,1.13017988205,1,137,11.8248175182,1,139,506.68967368,115
2,70820.0,0,0,3,8,53,0.640519857407,1,137,15.7810218978,1,139,937.863460713,116
3,70822.0,0,0,3,8,68,0.634137153625,1,137,15.1751824818,1,139,913.748497209,117
1,72397.5,0,0,3,9,69,1.15620422363,1,137,13.299270073,0,139,647.770072993,118
2,70823.0,0,0,3,9,65,0.633899927139,1,137,15.5182481752,1,139,925.722091026,119
3,70825.0,0,0,3,9,59,0.663672208786,1,137,15.6423357664,1,139,941.113782739,120
1,72361.5,0,0,4,0,74,1.14074110985,1,137,13.8540145985,0,139,741.316766853,121
2,70823.0,0,0,4,0,48,0.637360811234,1,137,15.5766423358,1,139,933.128273937,122
3,70826.0,0,0,4,0,56,0.63555598259,1,137,15.3284671533,1,139,922.236904251,123
1,72361.5,0,0,4,1,79,1.15140604973,1,137,13.3649635036,1,139,639.056998712,124
2,70822.0,0,0,4,1,63,0.62926697731,1,137,15.3649635036,1,139,924.012881065,125
3,70822.0,0,0,4,1,60,0.657811880112,1,137,15.0656934307,1,139,905.208887935,126
1,72280.0,0,0,4,2,75,1.13575911522,1,137,12.503649635,1,139,605.060648347,127
2,70826.0,0,0,4,2,52,0.636763095856,1,137,15.5182481752,1,139,932.589738085,128
3,70823.0,0,0,4,2,47,0.619201898575,1,137,15.2481751825,1,139,912.070309146,129
1,72308.5,0,0,4,3,76,1.15831708908,1,137,12.2189781022,1,139,519.34875483,130
2,70823.0,0,0,4,3,54,0.633593797684,1,137,15.496350365,1,139,937.001824818,131
3,70826.0,0,0,4,3,55,0.654012918472,1,137,15.0729927007,1,139,913.156397596,132
1,72315.5,0,0,4,4,67,1.13374400139,1,137,12.2408759124,0,139,519.493022757,133
2,70822.0,0,0,4,4,53,0.637951135635,1,137,15.5547445255,1,139,932.954701589,134
3,70827.0,0,0,4,4,62,0.642228126526,1,137,15.6277372263,1,139,931.514813225,135
1,72281.5,0,0,4,5,71,1.15772390366,1,137,12.9124087591,0,139,637.845212538,136
2,70826.0,0,0,4,5,61,0.646081924438,1,137,15.6204379562,1,139,941.281343924,137
3,70826.5,0,0,4,5,64,0.658118963242,1,137,15.6569343066,1,139,924.829969944,138
1,72283.0,0,0,4,6,69,1.15164208412,1,137,13.5182481752,0,139,661.957385144,139
2,70834.0,0,0,4,6,50,0.622930049896,1,137,15.6934306569,1,139,932.022971232,140
3,70821.0,0,0,4,6,44,0.637438058853,1,137,15.5401459854,1,139,933.91197939,141
1,72224.0,0,0,4,7,74,1.15112709999,1,137,12.9854014599,1,139,651.764491198,142
2,70823.0,0,0,4,7,56,0.63391494751,1,137,15.204379562,1,139,912.590274796,143
3,70827.0,0,0,4,7,47,0.654995918274,1,137,15.6788321168,1,139,931.793151567,144
1,72320.5,0,0,4,8,69,1.13269996643,1,137,11.6204379562,1,139,408.69310863,145
2,70821.0,0,0,4,8,62,0.634359836578,1,137,15.2773722628,1,139,912.201910691,146
3,70827.0,0,0,4,8,58,0.624625205994,1,137,15.3576642336,1,139,927.069665092,147
1,72210.5,0,0,4,9,73,1.15752601624,1,137,11.9270072993,1,139,507.788750537,148
2,70824.0,0,0,4,9,53,0.629457950592,1,137,15.3649635036,1,139,926.262881065,149
3,70827.0,0,0,4,9,64,0.651641845703,1,137,15.2919708029,1,139,927.796479176,150
1,72352.5,0,0,5,0,74,1.13769698143,1,137,12.0510948905,1,139,532.137075998,151
2,70822.0,0,0,5,0,59,0.629580974579,1,137,15.2773722628,1,139,917.12838128,152
3,70828.5,0,0,5,0,69,0.625131845474,1,137,15.0510948905,1,139,834.445899528,153
1,72300.0,0,0,5,1,74,1.15897321701,1,137,12.3138686131,0,139,523.261056247,154
2,70831.5,0,0,5,1,72,0.636468887329,1,137,15.8905109489,1,139,932.451159296,155
3,70825.5,0,0,5,1,63,0.651212930679,1,137,15.6058394161,1,139,925.843495062,156
1,72331.0,0,0,5,2,76,1.13561606407,1,137,11.1459854015,0,139,406.728531559,157
2,70827.5,0,0,5,2,62,0.635276079178,1,137,15.897810219,1,139,954.239480464,158
3,70821.0,0,0,5,2,55,0.624229192734,1,137,15.1459854015,1,139,914.419708029,159
1,72350.0,0,0,5,3,78,1.15217399597,1,137,13.0583941606,1,139,643.173035638,160
2,70826.0,0,0,5,3,68,0.626564025879,1,137,15.6788321168,1,139,924.146092744,161
3,70826.0,0,0,5,3,69,0.651762008667,1,137,15.4160583942,1,139,923.082975526,162
1,72287.5,0,0,5,4,71,1.13613390923,1,137,12.1751824818,0,139,523.851438386,163
2,70825.5,0,0,5,4,72,0.630851984024,1,137,15.4087591241,1,139,914.890510949,164
3,70825.5,0,0,5,4,55,0.640731811523,1,137,15.9197080292,1,139,939.574388149,165
1,72345.0,0,0,5,5,76,1.15228700638,1,137,13.2335766423,0,139,641.033276084,166
2,70819.0,0,0,5,5,60,0.642513036728,1,137,15.1751824818,1,139,914.366144268,167
3,70827.0,0,0,5,5,55,0.663877010345,1,137,15.204379562,1,139,914.090274796,168
1,72259.0,0,0,5,6,79,1.13956308365,1,137,12.1313868613,0,139,506.159081151,169
2,70821.0,0,0,5,6,50,0.629748106003,1,137,15.4817518248,1,139,933.472091026,170
3,70827.0,0,0,5,6,65,0.622767925262,1,137,16.0948905109,1,139,950.733576642,171
1,72283.0,0,0,5,7,75,1.15922307968,1,137,13.897810219,1,139,751.930656934,172
2,70829.0,0,0,5,7,62,0.646661996841,1,137,15.401459854,1,139,925.344997853,173
3,70821.0,0,0,5,7,58,0.658894777298,1,137,15.6496350365,1,139,929.699871189,174
1,72299.5,0,0,5,8,73,1.13526296616,1,137,14.3138686131,0,139,837.658115071,175
2,70821.5,0,0,5,8,65,0.634762048721,1,137,15.3503649635,1,139,912.993988836,176
3,70840.0,0,0,5,8,56,0.631192207336,1,137,15.5474452555,1,139,933.514276514,177
1,72245.0,0,0,5,9,64,1.15474009514,1,137,12.4379562044,1,139,612.159725204,178
2,70823.0,0,0,5,9,65,0.636819839478,1,137,15.3649635036,1,139,925.159939888,179
3,70821.5,0,0,5,9,61,0.655112028122,1,137,15.2189781022,1,139,915.275225419,180
1,72286.0,0,1,0,0,64,1.12392497063,1,137,12.7883211679,1,139,631.432803778,181
2,70848.0,0,1,0,0,54,0.634014129639,1,137,16.1605839416,1,139,1024.10637613,182
3,70832.0,0,1,0,0,59,0.624690055847,1,137,15.2554744526,1,139,911.853370545,183
1,72569.0,0,1,0,1,69,1.15094995499,1,137,12.5182481752,1,139,606.986796909,184
2,70819.0,0,1,0,1,48,0.634306192398,1,137,15.5255474453,1,139,934.310004294,185
3,0.0,0,1,0,1,-1,0.0846710205078,1,1,0.0,0,0,nan,186
1,72288.0,0,1,0,2,68,1.15647292137,1,137,12.2408759124,1,139,526.625375698,187
2,0.0,0,1,0,2,-1,0.0839018821716,1,1,0.0,0,0,nan,188
3,70845.0,0,1,0,2,55,0.630095005035,1,137,15.9927007299,1,139,1029.09553456,189
1,72494.5,0,1,0,3,65,1.18504810333,1,137,12.8248175182,1,139,545.601438386,190
2,0.0,0,1,0,3,-1,0.0800819396973,1,1,0.0,0,0,nan,191
3,70855.0,0,1,0,3,44,0.642467975616,1,137,16.6204379562,1,139,1044.89899098,192
1,72342.0,0,1,0,4,71,1.15311193466,1,137,13.0729927007,1,139,633.24463289,193
2,0.0,0,1,0,4,-1,0.0855510234833,1,1,0.0,0,0,nan,194
3,70826.0,0,1,0,4,61,0.633960962296,1,137,15.1897810219,1,139,912.919600687,195
1,72254.5,0,1,0,5,77,1.15468096733,1,137,13.5182481752,1,139,743.766208673,196
2,70836.0,0,1,0,5,64,0.646703004837,1,137,15.2335766423,1,139,914.106805496,197
3,70974.4,0,1,0,5,52,0.651275157928,1,137,15.5766423358,1,139,1003.745921,198
1,72391.5,0,1,0,6,73,1.13042902946,1,137,12.3576642336,1,139,518.172606269,199
2,70827.0,0,1,0,6,42,0.632001876831,1,137,15.2773722628,1,139,911.775440103,200
3,0.0,0,1,0,6,-1,0.0881819725037,1,1,0.0,0,0,nan,201
1,72288.0,0,1,0,7,73,1.12650513649,1,137,11.7810218978,0,139,411.539931301,202
2,70980.4,0,1,0,7,55,0.648340940475,1,137,15.6642335766,1,139,1002.51878489,203
3,0.0,0,1,0,7,-1,0.0830790996552,1,1,0.0,0,0,nan,204
1,72374.0,0,1,0,8,68,1.12387800217,1,137,12.5255474453,0,139,530.545298411,205
2,70819.0,0,1,0,8,69,0.65617108345,1,137,15.0948905109,1,139,913.983576642,206
3,70847.0,0,1,0,8,63,0.642595052719,1,137,16.0364963504,1,139,1025.74130528,207
1,72534.0,0,1,0,9,73,1.14737701416,1,137,11.8467153285,1,139,506.718978102,208
2,0.0,0,1,0,9,-1,0.0835928916931,1,1,0.0,0,0,nan,209
3,0.0,0,1,0,9,-1,0.0817520618439,1,1,0.0,0,0,nan,210
1,72323.5,0,1,1,0,77,1.12886309624,1,137,13.4306569343,0,139,636.746994418,211
2,70845.0,0,1,1,0,46,0.644713878632,1,137,16.0510948905,1,139,1025.15178188,212
3,70848.0,0,1,1,0,59,0.638910055161,1,137,16.3211678832,1,139,1032.16079863,213
1,72327.5,0,1,1,1,73,1.28039097786,1,137,12.6496350365,1,139,627.038106483,214
2,0.0,0,1,1,1,-1,0.0996890068054,1,1,0.0,0,0,nan,215
3,0.0,0,1,1,1,-1,0.100638866425,1,1,0.0,0,0,nan,216
1,72334.5,0,1,1,2,72,1.33619189262,1,137,12.9854014599,1,139,624.882138257,217
2,70852.0,0,1,1,2,55,0.765116214752,1,137,16.1313868613,1,139,1026.21790468,218
3,0.0,0,1,1,2,-1,0.101984024048,1,1,0.0,0,0,nan,219
1,72409.5,0,1,1,3,64,1.35621809959,1,137,13.1386861314,1,139,635.752683555,220
2,70963.6,0,1,1,3,68,0.736878156662,1,137,14.8102189781,1,139,888.478424216,221
3,70827.0,0,1,1,3,63,0.777618169785,1,137,15.2189781022,1,139,922.231107772,222
1,72231.0,0,1,1,4,74,1.33801722527,1,137,13.6715328467,1,139,656.075139545,223
2,70978.9,0,1,1,4,53,0.772705793381,1,137,15.7445255474,1,139,1011.91219407,224
3,70837.0,0,1,1,4,68,0.764513969421,1,137,16.0364963504,1,139,1026.50601116,225
1,72294.0,0,1,1,5,73,1.3380689621,1,137,12.3941605839,1,139,518.711142121,226
2,0.0,0,1,1,5,-1,0.0825109481812,1,1,0.0,0,0,nan,227
3,70881.0,0,1,1,5,62,0.642976045609,1,137,15.3722627737,1,139,926.000107342,228
1,72192.5,0,1,1,6,66,1.14895486832,1,137,12.6277372263,0,139,630.323636754,229
2,70849.0,0,1,1,6,56,0.628908872604,1,137,16.2554744526,1,139,1032.5592529,230
3,70847.5,0,1,1,6,63,0.651103973389,1,137,16.0729927007,1,139,1033.28875054,231
1,72438.5,0,1,1,7,67,1.14622306824,1,137,13.1751824818,1,139,553.674967797,232
2,70847.0,0,1,1,7,65,0.657387971878,1,137,15.9635036496,1,139,1029.52071705,233
3,70842.0,0,1,1,7,50,0.64678311348,1,137,15.496350365,1,139,921.237118935,234
1,72277.5,0,1,1,8,75,1.15970897675,1,137,12.3868613139,1,139,521.886002576,235
2,0.0,0,1,1,8,-1,0.0834820270538,1,1,0.0,0,0,nan,236
3,0.0,0,1,1,8,-1,0.0851690769196,1,1,0.0,0,0,nan,237
1,72292.5,0,1,1,9,72,1.13944292068,1,137,14.0875912409,0,139,738.404036067,238
2,70875.0,0,1,1,9,59,0.649788856506,1,137,15.8321167883,1,139,944.699549163,239
3,0.0,0,1,1,9,-1,0.0811469554901,1,1,0.0,0,0,nan,240
1,72398.5,0,1,2,0,75,1.15219116211,1,137,12.401459854,1,139,514.992056677,241
2,70862.0,0,1,2,0,55,0.631207942963,1,137,15.7883211679,1,139,924.844568484,242
3,71660.5,0,1,2,0,64,0.658406972885,1,137,15.4233576642,1,139,843.64297982,243
1,72349.5,0,1,2,1,72,1.13655519485,1,137,12.5401459854,0,139,529.000214684,244
2,70863.0,0,1,2,1,57,0.63156580925,1,137,15.7226277372,1,139,939.87838128,245
3,70985.6,0,1,2,1,64,0.633322954178,1,137,15.0218978102,1,139,922.286281666,246
1,72397.5,0,1,2,2,71,1.15864109993,1,137,13.4671532847,1,139,651.162516101,247
2,70873.0,0,1,2,2,64,0.626017093658,1,137,15.5766423358,1,139,911.922391584,248
3,70845.0,0,1,2,2,52,0.656663179398,1,137,15.7372262774,1,139,934.974559897,249
1,72538.0,0,1,2,3,67,1.12523984909,1,137,12.197080292,0,139,514.438814942,250
2,70820.0,0,1,2,3,66,0.639541864395,1,137,15.2919708029,1,139,927.958243881,251
3,70855.0,0,1,2,3,65,0.637258052826,1,137,15.7810218978,1,139,935.186990125,252
1,72318.5,0,1,2,4,62,1.15653991699,1,137,12.3649635036,1,139,520.027586947,253
2,0.0,0,1,2,4,-1,0.0843439102173,1,1,0.0,0,0,nan,254
3,70977.8,0,1,2,4,53,0.636617898941,1,137,15.6934306569,1,139,1003.39061829,255
1,72275.5,0,1,2,5,78,1.153028965,1,137,12.0364963504,0,139,508.432481752,256
2,70882.0,0,1,2,5,57,0.6223320961,1,137,15.7299270073,1,139,938.49270073,257
3,70850.0,0,1,2,5,58,0.651026010513,1,137,16.3649635036,1,139,1030.70405754,258
1,72399.5,0,1,2,6,74,1.12634587288,1,137,13.5912408759,1,139,666.449334478,259
2,70839.0,0,1,2,6,60,0.627372980118,1,137,15.3941605839,1,139,912.064083298,260
3,70851.0,0,1,2,6,67,0.634135007858,1,137,15.3503649635,1,139,915.420459425,261
1,72424.5,0,1,2,7,76,1.14925312996,1,137,13.4452554745,0,139,642.425289824,262
2,70831.0,0,1,2,7,61,0.634210109711,1,137,15.7445255474,1,139,938.015135251,263
3,70835.0,0,1,2,7,44,0.660328865051,1,137,16.0218978102,1,139,1026.35981108,264
1,72284.5,0,1,2,8,67,1.12873315811,1,137,12.5693430657,1,139,522.599935595,265
2,70870.0,0,1,2,8,53,0.635520935059,1,137,15.9927007299,1,139,947.25729927,266
3,70860.0,0,1,2,8,39,0.630311012268,1,137,16.5912408759,1,139,1042.8463933,267
1,72348.5,0,1,2,9,73,1.15074706078,1,137,12.1313868613,1,139,520.703198798,268
2,70831.0,0,1,2,9,65,0.628298997879,1,137,15.1824817518,1,139,912.370867325,269
3,70827.0,0,1,2,9,66,0.651636123657,1,137,15.8905109489,1,139,935.230571061,270
1,72367.5,0,1,3,0,72,1.13803505898,1,137,13.5912408759,0,139,653.052275655,271
2,0.0,0,1,3,0,-1,0.0835750102997,1,1,0.0,0,0,nan,272
3,70851.0,0,1,3,0,67,0.634156942368,1,137,15.401459854,1,139,916.094997853,273
1,72309.0,0,1,3,1,72,1.15735912323,1,137,12.4817518248,1,139,524.001502791,274
2,70843.0,0,1,3,1,58,0.628835201263,1,137,16.2262773723,1,139,1030.35283383,275
3,70850.0,0,1,3,1,66,0.651826858521,1,137,15.496350365,1,139,928.678295406,276
1,72340.5,0,1,3,2,75,1.13240909576,1,137,13.3868613139,1,139,644.0330614,277
2,70839.0,0,1,3,2,55,0.637794971466,1,137,15.6934306569,1,139,934.875912409,278
3,70848.0,0,1,3,2,55,0.636120080948,1,137,16.4744525547,1,139,1043.10412194,279
1,72383.0,0,1,3,3,75,1.15248298645,1,137,13.6350364964,1,139,641.336410477,280
2,0.0,0,1,3,3,-1,0.0856719017029,1,1,0.0,0,0,nan,281
3,0.0,0,1,3,3,-1,0.086893081665,1,1,0.0,0,0,nan,282
1,72429.0,0,1,3,4,77,1.12495684624,1,137,12.3649635036,1,139,518.277586947,283
2,0.0,0,1,3,4,-1,0.0956978797913,1,1,0.0,0,0,nan,284
3,0.0,0,1,3,4,-1,0.08527302742,1,1,0.0,0,0,nan,285
1,72339.0,0,1,3,5,75,1.13064694405,1,137,12.3649635036,1,139,520.159939888,286
2,0.0,0,1,3,5,-1,0.0847189426422,1,1,0.0,0,0,nan,287
3,70853.0,0,1,3,5,50,0.644968032837,1,137,16.1167883212,1,139,1024.83920137,288
1,72373.5,0,1,3,6,75,1.12633514404,1,137,13.1386861314,1,139,637.605624732,289
2,70852.0,0,1,3,6,52,0.651152133942,1,137,16.1094890511,1,139,1023.81880635,290
3,70841.0,0,1,3,6,70,0.644090890884,1,137,15.1167883212,1,139,910.927436668,291
1,72293.5,0,1,3,7,75,1.15852689743,1,137,12.0364963504,1,139,510.10895234,292
2,70850.5,0,1,3,7,70,0.628484010696,1,137,16.2408759124,1,139,1028.52243452,293
3,70858.0,0,1,3,7,52,0.656807184219,1,137,15.5182481752,1,139,908.854443967,294
1,72229.5,0,1,3,8,68,1.13017201424,1,137,12.1678832117,1,139,510.420137398,295
2,0.0,0,1,3,8,-1,0.0893859863281,1,1,0.0,0,0,nan,296
3,70972.8,0,1,3,8,54,0.646366119385,1,137,15.5693430657,1,139,1005.23228854,297
