method, obj, restrictions,directeds,rejects,iter,changes, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control
1Lex,72948.0,0,4,3,2,67,0.281956195831,1,137,19.0875912409,1,139,998.580506655,273
1Lex,72739.5,0,4,3,3,46,0.279685020447,1,137,18.7153284672,1,139,1095.94042508,274
1Lex,72917.5,0,4,3,4,63,0.280848026276,1,137,19.3868613139,1,139,1098.65070846,275
1Lex,73011.0,0,4,3,5,62,0.273906946182,1,137,17.5474452555,1,139,978.602511808,276
1Lex,72831.0,0,4,3,6,53,0.281331062317,1,137,18.1605839416,1,139,990.371082009,277
1Lex,72833.5,0,4,3,7,47,0.276251077652,1,137,18.598540146,1,139,1008.90382138,278
1Lex,72824.0,0,4,3,8,48,0.2787129879,1,137,18.4452554745,1,139,1003.89587806,279
1Lex,72703.0,0,4,3,9,58,0.278560876846,1,137,18.2554744526,1,139,980.956311722,280
1Lex,72847.0,0,4,4,0,66,0.281867027283,1,137,17.6569343066,1,139,883.050558179,281
1Lex,72713.0,0,4,4,1,55,0.278448820114,1,137,17.5547445255,1,139,979.160583942,282
1Lex,72706.0,0,4,4,2,57,0.279164075851,1,137,18.7591240876,1,139,987.948905109,283
1Lex,72762.5,0,4,4,3,50,0.278867006302,1,137,18.197080292,1,139,984.335873766,284
1Lex,73074.0,0,4,4,4,55,0.277953147888,1,137,18.1459854015,1,139,976.331472735,285
1Lex,72856.5,0,4,4,5,51,0.277135848999,1,137,18.4306569343,1,139,990.496994418,286
1Lex,72866.5,0,4,4,6,61,0.280580043793,1,137,17.8905109489,1,139,977.348218119,287
1Lex,72689.0,0,4,4,7,49,0.27968120575,1,137,17.5620437956,1,139,982.82148991,288
1Lex,72669.0,0,4,4,8,57,0.280936002731,1,137,18.0583941606,1,139,992.040682696,289
1Lex,73184.5,0,4,4,9,64,0.278609991074,1,137,18.2846715328,1,139,968.71983684,290
1Lex,72743.5,0,4,5,0,53,0.279541015625,1,137,17.6350364964,1,139,976.674645771,291
1Lex,72730.0,0,4,5,1,62,0.279144048691,1,137,17.8467153285,1,139,971.792507514,292
1Lex,72842.5,0,4,5,2,66,0.279361009598,1,137,18.2919708029,1,139,964.605302705,293
1Lex,72661.5,0,4,5,3,50,0.275359869003,1,137,19.0218978102,1,139,1086.90392872,294
1Lex,72743.5,0,4,5,4,63,0.278018951416,1,137,18.7445255474,1,139,1089.64748819,295
1Lex,72992.5,0,4,5,5,61,0.279733181,1,137,17.8759124088,1,139,997.594783169,296
1Lex,72885.0,0,4,5,6,45,0.276150941849,1,137,17.8467153285,1,139,980.116036926,297
1Lex,72849.5,0,4,5,7,54,0.277421951294,1,137,17.8540145985,1,139,899.993237441,298
1Lex,72814.0,0,4,5,8,54,0.279437065125,1,137,18.1532846715,1,139,991.307213396,299
1Lex,72857.0,0,4,5,9,52,0.277060031891,1,137,17.6642335766,1,139,977.459961357,300
1Lex,72782.0,0,5,0,0,48,0.275820970535,1,137,18.1459854015,1,139,988.096178617,301
1Lex,72835.0,0,5,0,1,65,0.277044057846,1,137,19.1240875912,1,139,980.962430228,302
1Lex,72726.5,0,5,0,2,61,0.277047157288,1,137,16.8759124088,1,139,873.403606698,303
1Lex,72725.0,0,5,0,3,47,0.27913403511,1,137,18.2116788321,1,139,1005.4180979,304
1Lex,72770.5,0,5,0,4,53,0.275423765182,1,137,18.2919708029,1,139,986.958243881,305
1Lex,73029.0,0,5,0,5,63,0.272125959396,1,137,17.6642335766,1,139,973.224667239,306
1Lex,72855.0,0,5,0,6,50,0.278824090958,1,137,18.5474452555,1,139,1000.39662945,307
1Lex,72712.5,0,5,0,7,46,0.273898839951,1,137,18.2189781022,1,139,1022.71640189,308
1Lex,73123.0,0,5,0,8,51,0.273389101028,1,137,18.2262773723,1,139,970.808716187,309
1Lex,72715.5,0,5,0,9,44,0.278637886047,1,137,18.3722627737,1,139,1009.04422499,310
1Lex,72738.5,0,5,1,0,52,0.274880170822,1,137,16.6569343066,1,139,858.74173465,311
1Lex,72898.0,0,5,1,1,41,0.277520895004,1,137,18.7226277372,1,139,1006.01073422,312
1Lex,72875.0,0,5,1,2,52,0.279673099518,1,137,18.5109489051,1,139,998.766423358,313
1Lex,72879.0,0,5,1,3,47,0.279479026794,1,137,19.1605839416,1,139,1013.56225848,314
1Lex,72947.0,0,5,1,4,46,0.27960395813,1,137,19.299270073,1,139,1091.74066123,315
1Lex,72819.0,0,5,1,5,49,0.278188943863,1,137,18.2335766423,1,139,987.915629025,316
1Lex,72833.5,0,5,1,6,60,0.276662111282,1,137,18.1897810219,1,139,974.919600687,317
1Lex,72806.0,0,5,1,7,44,0.276584148407,1,137,18.0729927007,1,139,983.803456419,318
1Lex,73408.5,0,5,1,8,47,0.27238702774,1,137,17.700729927,1,139,976.461249463,319
1Lex,73223.5,0,5,1,9,51,0.275943994522,1,137,18.299270073,1,139,1088.9318377,320
1Lex,72778.0,0,5,2,0,61,0.273073196411,1,137,17.598540146,1,139,975.418527265,321
1Lex,72784.0,0,5,2,1,58,0.277354001999,1,137,17.8540145985,1,139,978.757943323,322
1Lex,72809.5,0,5,2,2,47,0.271464109421,1,137,17.8175182482,1,139,975.194396737,323
1Lex,72899.0,0,5,2,3,50,0.275284767151,1,137,18.3138686131,1,139,985.908115071,324
1Lex,72771.0,0,5,2,4,56,0.275940895081,1,137,17.6058394161,1,139,971.843495062,325
1Lex,72822.5,0,5,2,5,62,0.276400089264,1,137,17.299270073,1,139,878.152425934,326
1Lex,72744.5,0,5,2,6,69,0.279531002045,1,137,17.8613138686,1,139,977.767389438,327
1Lex,72770.5,0,5,2,7,54,0.27783703804,1,137,17.9416058394,1,139,974.158329755,328
1Lex,72776.0,0,5,2,8,73,0.278898000717,1,137,19.2481751825,1,139,1028.83501503,329
1Lex,73835.0,0,5,2,9,53,0.271326065063,1,137,18.1678832117,1,139,999.773078574,330
1Lex,72760.5,0,5,3,0,60,0.273415088654,1,137,17.4233576642,1,139,885.290038643,331
1Lex,72813.0,0,5,3,1,60,0.276537179947,1,137,18.9343065693,1,139,1056.97359382,332
1Lex,72790.0,0,5,3,2,54,0.278310060501,1,137,18.1751824818,1,139,983.18967368,333
1Lex,72789.5,0,5,3,3,64,0.279145002365,1,137,18.1094890511,1,139,993.215865178,334
1Lex,73213.0,0,5,3,4,55,0.276656866074,1,137,18.1897810219,1,139,1006.68430657,335
1Lex,73081.0,0,5,3,5,67,0.275448083878,1,137,18.3576642336,1,139,981.599076857,336
1Lex,72953.0,0,5,3,6,64,0.274032831192,1,137,17.2846715328,1,139,966.558072134,337
1Lex,72960.5,0,5,3,7,52,0.2765147686,1,137,18.2627737226,1,139,994.709854015,338
1Lex,72773.5,0,5,3,8,64,0.274873018265,1,137,17.9635036496,1,139,989.020717046,339
1Lex,72943.0,0,5,3,9,67,0.272951126099,1,137,18.4525547445,1,139,975.573100043,340
1Lex,72694.0,0,5,4,0,57,0.2798371315,1,137,17.7737226277,1,139,976.367539717,341
1Lex,73081.5,0,5,4,1,50,0.277174949646,1,137,18.6788321168,1,139,998.969622155,342
1Lex,72678.5,0,5,4,2,66,0.279571056366,1,137,17.2919708029,1,139,966.561185058,343
1Lex,72793.0,0,5,4,3,55,0.274105072021,1,137,18.2481751825,1,139,982.467367969,344
1Lex,72791.5,0,5,4,4,52,0.278213977814,1,137,17.4890510949,1,139,890.854658652,345
1Lex,73044.5,0,5,4,5,44,0.274090051651,1,137,17.8759124088,1,139,1008.41831258,346
1Lex,72865.0,0,5,4,6,52,0.27897310257,1,137,18.3284671533,1,139,987.839845427,347
1Lex,73095.0,0,5,4,7,55,0.272121906281,1,137,18.0437956204,1,139,1003.32159725,348
1Lex,72769.0,0,5,4,8,72,0.277334928513,1,137,18.2554744526,1,139,971.662194075,349
1Lex,72825.0,0,5,4,9,62,0.278705835342,1,137,18.5766423358,1,139,993.098862173,350
1Lex,73141.0,0,5,5,0,66,0.276339054108,1,137,18.3138686131,1,139,1002.20223272,351
1Lex,72727.5,0,5,5,1,62,0.278308153152,1,137,18.3211678832,1,139,983.410798626,352
1Lex,72864.0,0,5,5,2,60,0.280016183853,1,137,18.7153284672,1,139,1008.92571919,353
1Lex,72842.5,0,5,5,3,61,0.277088165283,1,137,18.0656934307,1,139,999.576534994,354
1Lex,72839.5,0,5,5,4,53,0.27432179451,1,137,18.2116788321,1,139,991.932803778,355
1Lex,73292.5,0,5,5,5,58,0.278118133545,1,137,18.2335766423,1,139,979.106805496,356
1Lex,72771.5,0,5,5,6,65,0.277885198593,1,137,18.7737226277,1,139,1003.27930442,357
1Lex,72723.5,0,5,5,7,52,0.279984951019,1,137,17.7153284672,1,139,989.366895663,358
1Lex,72849.5,0,5,5,8,62,0.278907060623,1,137,18.2919708029,1,139,975.664126234,359
1Lex,72699.0,0,5,5,9,61,0.277050971985,1,137,18.0948905109,1,139,981.939458995,360
1Lex,72668.5,1,0,0,0,33,0.279379844666,1,137,17.0,1,139,983.102941176,361
1Lex,72746.5,1,0,0,1,41,0.279101848602,1,137,17.700729927,1,139,980.593602404,362
1Lex,72718.5,1,0,0,2,38,0.278550863266,1,137,17.3576642336,1,139,988.319665092,363
1Lex,72687.5,1,0,0,3,39,0.279187917709,1,137,17.1897810219,1,139,981.551953628,364
1Lex,72741.5,1,0,0,4,32,0.279397964478,1,137,17.5182481752,1,139,985.825032203,365
1Lex,72754.5,1,0,0,5,33,0.278955936432,1,137,17.7372262774,1,139,984.665736368,366
1Lex,72684.0,1,0,0,6,31,0.278297901154,1,137,17.2627737226,1,139,983.298089309,367
1Lex,72701.5,1,0,0,7,36,0.278415203094,1,137,17.299270073,1,139,980.240661228,368
1Lex,72767.5,1,0,0,8,43,0.279338121414,1,137,17.8467153285,1,139,990.851331043,369
1Lex,72741.0,1,0,0,9,30,0.279412984848,1,137,17.6569343066,1,139,984.565264062,370
1Lex,72692.0,1,0,1,0,39,0.280472040176,1,137,17.3211678832,1,139,984.219622155,371
1Lex,72771.0,1,0,1,1,41,0.278898954391,1,137,17.7810218978,1,139,987.40757836,372
1Lex,72733.0,1,0,1,2,39,0.278743028641,1,137,17.5328467153,1,139,982.044869043,373
1Lex,72755.5,1,0,1,3,35,0.279304981232,1,137,17.7518248175,1,139,982.129132675,374
1Lex,72716.5,1,0,1,4,32,0.278926134109,1,137,17.4671532847,1,139,984.941927866,375
1Lex,72766.0,1,0,1,5,42,0.279361009598,1,137,17.7518248175,1,139,982.202662087,376
1Lex,72717.5,1,0,1,6,42,0.28008890152,1,137,17.3868613139,1,139,988.136002576,377
1Lex,72699.0,1,0,1,7,37,0.279058933258,1,137,17.3576642336,1,139,983.657900386,378
1Lex,72685.5,1,0,1,8,50,0.278342962265,1,137,17.3065693431,1,139,977.096500644,379
1Lex,72729.0,1,0,1,9,43,0.278976917267,1,137,17.5766423358,1,139,978.58415629,380
1Lex,72689.5,1,0,2,0,42,0.27999997139,1,137,17.1751824818,1,139,983.219085444,381
1Lex,72751.0,1,0,2,1,45,0.279553890228,1,137,17.7372262774,1,139,983.989265779,382
1Lex,72734.5,1,0,2,2,49,0.280079126358,1,137,17.6204379562,1,139,989.44310863,383
1Lex,72697.5,1,0,2,3,34,0.279110908508,1,137,17.2700729927,1,139,984.625053671,384
1Lex,72724.0,1,0,2,4,41,0.278901815414,1,137,17.5547445255,1,139,983.542936883,385
1Lex,72633.0,1,0,2,5,45,0.279449939728,1,137,17.5182481752,1,139,979.030914556,386
1Lex,72759.0,1,0,2,6,36,0.283740997314,1,137,17.8175182482,1,139,981.09145556,387
1Lex,72689.0,1,0,2,7,39,0.279098987579,1,137,17.3284671533,1,139,972.148668957,388
1Lex,72641.0,1,0,2,8,53,0.279018878937,1,137,17.1678832117,1,139,973.273078574,389
1Lex,72679.5,1,0,2,9,44,0.278928995132,1,137,17.4160583942,1,139,975.038857879,390
1Lex,72643.0,1,0,3,0,41,0.278728961945,1,137,17.2627737226,1,139,986.43044225,391
1Lex,72674.5,1,0,3,1,38,0.278887987137,1,137,17.1678832117,1,139,980.890725633,392
1Lex,72706.0,1,0,3,2,33,0.27972817421,1,137,17.3430656934,1,139,984.447617003,393
1Lex,72692.5,1,0,3,3,44,0.279035806656,1,137,17.2262773723,1,139,979.01459854,394
1Lex,72727.5,1,0,3,4,46,0.280216932297,1,137,17.2919708029,1,139,966.399420352,395
1Lex,72692.0,1,0,3,5,52,0.278908967972,1,137,17.5255474453,1,139,972.986474882,396
1Lex,72677.0,1,0,3,6,45,0.278627872467,1,137,17.2262773723,1,139,973.896951481,397
1Lex,72707.0,1,0,3,7,47,0.277904033661,1,137,16.9635036496,1,139,963.903069987,398
1Lex,72696.5,1,0,3,8,40,0.279474020004,1,137,17.2481751825,1,139,978.761485616,399
1Lex,72765.0,1,0,3,9,45,0.280353069305,1,137,17.7372262774,1,139,980.106912838,400
1Lex,72686.0,1,0,4,0,39,0.27925491333,1,137,17.204379562,1,139,980.296157149,401
1Lex,72691.0,1,0,4,1,49,0.278072834015,1,137,17.4744525547,1,139,977.310004294,402
1Lex,72773.5,1,0,4,2,46,0.279525995255,1,137,17.7226277372,1,139,981.334263632,403
1Lex,72756.5,1,0,4,3,37,0.279284954071,1,137,17.7518248175,1,139,978.776191498,404
1Lex,72701.5,1,0,4,4,50,0.281512975693,1,137,17.2116788321,1,139,968.432803778,405
1Lex,72721.0,1,0,4,5,44,0.279531002045,1,137,17.6788321168,1,139,980.410798626,406
1Lex,72662.5,1,0,4,6,41,0.280006885529,1,137,17.2773722628,1,139,976.393087162,407
1Lex,72664.0,1,0,4,7,49,0.278332948685,1,137,17.3576642336,1,139,977.084370975,408
1Lex,72644.5,1,0,4,8,46,0.278547048569,0,137,17.1532846715,1,139,978.983683985,409
1Lex,72700.0,1,0,4,9,49,0.278582811356,1,137,17.2773722628,1,139,982.437204809,410
1Lex,72680.0,1,0,5,0,43,0.2798371315,1,137,17.4379562044,1,139,980.586195792,411
1Lex,72734.5,1,0,5,1,45,0.27911400795,1,137,17.5255474453,1,139,983.648239588,412
1Lex,72779.0,1,0,5,2,59,0.279377937317,1,137,17.2189781022,1,139,960.84875483,413
1Lex,72680.5,1,0,5,3,46,0.278873920441,0,137,17.4452554745,1,139,979.998819236,414
1Lex,72813.0,1,0,5,4,50,0.28030705452,1,137,17.7883211679,1,139,964.829862602,415
1Lex,72696.0,1,0,5,5,38,0.279196023941,1,137,17.3576642336,1,139,978.05495921,416
1Lex,72679.0,1,0,5,6,49,0.278892040253,1,137,17.3357664234,1,139,971.136431945,417
1Lex,72682.5,1,0,5,7,36,0.280559062958,1,137,17.3357664234,1,139,975.048196651,418
1Lex,72739.0,1,0,5,8,42,0.281046152115,1,137,17.6496350365,1,139,986.273400601,419
1Lex,72639.5,1,0,5,9,44,0.278068065643,1,137,17.2700729927,1,139,983.698583083,420
1Lex,72859.5,1,1,0,0,33,0.276151895523,1,137,17.2919708029,1,139,980.281773293,421
1Lex,72786.5,1,1,0,1,51,0.278537988663,1,137,17.8175182482,1,139,981.179690854,422
1Lex,72666.0,1,1,0,2,31,0.27957701683,1,137,17.1386861314,1,139,985.237977673,423
1Lex,72640.0,1,1,0,3,44,0.278584957123,1,137,17.1678832117,1,139,983.111313869,424
1Lex,72883.5,1,1,0,4,43,0.278477907181,1,137,17.4671532847,1,139,982.471339631,425
1Lex,72801.5,1,1,0,5,37,0.279242992401,1,137,18.0145985401,1,139,999.02919708,426
1Lex,72738.0,1,1,0,6,32,0.278617143631,1,137,17.6642335766,1,139,979.989373122,427
1Lex,72746.0,1,1,0,7,41,0.278990030289,1,137,17.802919708,1,139,991.600579648,428
1Lex,72710.0,1,1,0,8,38,0.279299020767,1,137,17.3284671533,1,139,981.60455131,429
1Lex,72799.0,1,1,0,9,40,0.279808044434,1,137,18.0218978102,1,139,994.727458137,430
1Lex,72697.0,1,1,1,0,51,0.279435873032,1,137,17.2919708029,1,139,975.796479176,431
1Lex,72766.0,1,1,1,1,43,0.279365062714,1,137,17.7080291971,1,139,998.017067411,432
1Lex,72764.0,1,1,1,2,43,0.279673099518,1,137,17.6715328467,1,139,985.810433663,433
1Lex,72708.0,1,1,1,3,58,0.280002117157,1,137,17.5693430657,1,139,978.482288536,434
1Lex,72911.5,1,1,1,4,44,0.277904033661,1,137,17.6131386861,1,139,977.871296694,435
1Lex,72754.5,1,1,1,5,41,0.27983212471,1,137,17.7810218978,1,139,982.731107772,436
1Lex,72681.5,1,1,1,6,50,0.279685020447,1,137,17.1386861314,1,139,983.370330614,437
1Lex,72872.0,1,1,1,7,35,0.285228967667,1,137,17.496350365,1,139,987.251824818,438
1Lex,73064.5,1,1,1,8,33,0.289844989777,1,137,17.6569343066,1,139,980.800558179,439
1Lex,72679.5,1,1,1,9,22,0.279480934143,1,137,17.204379562,1,139,980.42851009,440
1Lex,72721.5,1,1,2,0,55,0.278751850128,1,137,17.2700729927,1,139,969.904465436,441
1Lex,72734.0,1,1,2,1,52,0.284299850464,1,137,17.7591240876,1,139,983.198905109,442
1Lex,72739.5,1,1,2,2,43,0.280345916748,1,137,18.0291970803,1,139,997.469729498,443
1Lex,72714.0,1,1,2,3,39,0.278209209442,1,137,17.4306569343,1,139,982.011700301,444
1Lex,72778.5,1,1,2,4,46,0.279088020325,1,137,17.5547445255,1,139,967.439995706,445
1Lex,72828.5,1,1,2,5,43,0.279392004013,1,137,17.8394160584,1,139,994.606376127,446
1Lex,72750.0,1,1,2,6,48,0.279299020767,1,137,17.6715328467,1,139,979.369257192,447
1Lex,72764.5,1,1,2,7,36,0.279857873917,1,137,17.6715328467,1,139,991.707492486,448
1Lex,72769.5,1,1,2,8,46,0.280997991562,1,137,18.0364963504,1,139,997.579540575,449
1Lex,72739.0,1,1,2,9,51,0.279003143311,1,137,17.5766423358,1,139,967.275332761,450
1Lex,72633.0,1,1,3,0,50,0.279236078262,1,137,17.8102189781,1,139,981.669600687,451
1Lex,73040.5,1,1,3,1,44,0.277647018433,1,137,17.5547445255,1,139,981.910583942,452
1Lex,72686.5,1,1,3,2,27,0.278981924057,0,137,17.2335766423,1,139,970.724452555,453
1Lex,72764.0,1,1,3,3,41,0.279203891754,1,137,17.7299270073,1,139,990.433877201,454
1Lex,73171.5,1,1,3,4,48,0.278498888016,1,137,17.496350365,1,139,984.751824818,455
1Lex,72807.0,1,1,3,5,54,0.278309822083,1,137,17.8905109489,1,139,983.862924002,456
1Lex,72665.5,1,1,3,6,49,0.279940128326,1,137,17.4598540146,1,139,984.426685273,457
1Lex,72721.0,1,1,3,7,48,0.28028011322,1,137,17.5839416058,1,139,976.509446114,458
1Lex,72740.0,1,1,3,8,43,0.280461072922,1,137,17.9051094891,1,139,995.410047231,459
1Lex,72766.0,1,1,3,9,57,0.297523975372,1,137,17.8321167883,1,139,998.861313869,460
1Lex,72760.5,1,1,4,0,46,0.280001878738,1,137,17.4817518248,1,139,965.972091026,461
1Lex,72718.0,1,1,4,1,52,0.278991937637,1,137,17.1824817518,1,139,967.679690854,462
1Lex,72641.0,1,1,4,2,56,0.279365777969,1,137,17.3357664234,1,139,981.562902533,463
1Lex,72716.0,1,1,4,3,39,0.279482126236,1,137,17.4233576642,1,139,978.187097467,464
1Lex,72686.0,1,1,4,4,47,0.279016017914,1,137,17.2700729927,1,139,976.948583083,465
1Lex,72730.0,1,1,4,5,49,0.279685020447,1,137,17.6861313869,1,139,980.908115071,466
1Lex,72723.5,1,1,4,6,46,0.280905008316,1,137,18.204379562,1,139,1083.23733362,467
1Lex,72694.0,1,1,4,7,55,0.278034925461,1,137,17.5839416058,1,139,980.200622585,468
1Lex,72737.5,1,1,4,8,43,0.278262853622,1,137,17.5693430657,1,139,977.938170889,469
1Lex,72776.5,1,1,4,9,57,0.280272006989,1,137,17.8686131387,1,139,973.96790468,470
1Lex,72943.5,1,1,5,0,58,0.277682065964,1,137,16.8102189781,1,139,966.581365393,471
1Lex,72725.5,1,1,5,1,53,0.278489112854,1,137,17.0875912409,1,139,963.286389008,472
1Lex,72672.0,1,1,5,2,47,0.280210018158,1,137,17.6788321168,1,139,987.896092744,473
1Lex,72679.0,1,1,5,3,47,0.279510974884,1,137,17.5912408759,1,139,986.096393302,474
1Lex,72717.0,1,1,5,4,51,0.279808998108,1,137,17.6788321168,1,139,981.954916273,475
1Lex,72794.5,1,1,5,5,53,0.279663085938,1,137,18.0291970803,1,139,1004.64620009,476
1Lex,72721.0,1,1,5,6,48,0.279173135757,1,137,17.6788321168,1,139,978.660798626,477
1Lex,72773.0,1,1,5,7,51,0.280673980713,1,137,18.0,1,139,990.911764706,478
1Lex,72761.5,1,1,5,8,55,0.281177997589,1,137,18.7591240876,1,139,1085.08125805,479
1Lex,72656.0,1,1,5,9,52,0.278319835663,1,137,16.6861313869,1,139,874.863997424,480
1Lex,72703.0,1,2,0,0,56,0.276865005493,1,137,17.6058394161,1,139,982.196436239,481
1Lex,72685.5,1,2,0,1,54,0.280128002167,1,137,17.5766423358,1,139,976.907685702,482
1Lex,72772.0,1,2,0,2,49,0.27857208252,1,137,17.9489051095,1,139,979.342958351,483
1Lex,72680.5,1,2,0,3,47,0.279608011246,1,137,17.5328467153,1,139,968.03016316,484
1Lex,72747.0,1,2,0,4,39,0.279904127121,1,137,17.5547445255,1,139,988.057642765,485
1Lex,72715.5,1,2,0,5,43,0.277168989182,1,137,17.5109489051,1,139,979.619364534,486
1Lex,72706.5,1,2,0,6,50,0.27689409256,1,137,17.0072992701,1,139,873.595534564,487
1Lex,72739.0,1,2,0,7,45,0.278584957123,1,137,17.2408759124,1,139,961.610669815,488
1Lex,72680.5,1,2,0,8,43,0.276775121689,1,137,17.1678832117,1,139,967.43484328,489
1Lex,72796.5,1,2,0,9,49,0.280183076859,1,137,18.9343065693,1,139,1096.44418205,490
1Lex,72801.0,1,2,1,0,52,0.277789115906,1,137,18.0510948905,1,139,990.534134822,491
1Lex,72716.5,1,2,1,1,46,0.27646613121,1,137,17.5839416058,1,139,988.068269644,492
1Lex,72661.5,1,2,1,2,57,0.277610778809,1,137,17.9197080292,1,139,981.559682267,493
1Lex,73049.5,1,2,1,3,48,0.277173995972,1,137,17.496350365,1,139,975.060648347,494
1Lex,72743.0,1,2,1,4,33,0.279807090759,1,137,17.6934306569,1,139,993.405324173,495
1Lex,72795.0,1,2,1,5,38,0.279405832291,1,137,17.9927007299,1,139,1001.53671103,496
1Lex,73070.0,1,2,1,6,40,0.27875995636,1,137,17.7372262774,1,139,981.915736368,497
1Lex,72775.0,1,2,1,7,56,0.27870798111,1,137,17.6569343066,1,139,970.565264062,498
1Lex,72935.5,1,2,1,8,39,0.278029918671,1,137,17.7664233577,1,139,989.003864319,499
1Lex,72720.5,1,2,1,9,54,0.280102968216,1,137,18.3284671533,1,139,1007.89866896,500
1Lex,72729.0,1,2,2,0,48,0.279482841492,1,137,17.6423357664,1,139,977.775547445,501
1Lex,72734.5,1,2,2,1,52,0.276711940765,1,137,17.8321167883,1,139,986.49366681,502
1Lex,72723.5,1,2,2,2,46,0.279588937759,1,137,17.8394160584,1,139,988.091670245,503
1Lex,72761.5,1,2,2,3,45,0.280012845993,0,137,18.0364963504,1,139,985.917775869,504
1Lex,72874.5,1,2,2,4,43,0.277700185776,1,137,17.6204379562,1,139,979.398990983,505
1Lex,72730.5,1,2,2,5,48,0.278594017029,1,137,17.6058394161,1,139,988.196436239,506
1Lex,72761.5,1,2,2,6,42,0.278120994568,1,137,17.802919708,1,139,980.585873766,507
1Lex,72601.5,1,2,2,7,56,0.278239965439,1,137,18.1897810219,1,139,1085.33136539,508
1Lex,72750.0,1,2,2,8,44,0.280122995377,1,137,18.2700729927,1,139,991.24270073,509
1Lex,72727.0,1,2,2,9,46,0.279459953308,1,137,17.5839416058,1,139,978.891799055,510
1Lex,72746.0,1,2,3,0,56,0.278805971146,1,137,17.4306569343,1,139,975.041112065,511
1Lex,72768.5,1,2,3,1,52,0.277445077896,1,137,17.700729927,1,139,985.828896522,512
1Lex,72732.0,1,2,3,2,53,0.278717041016,1,137,17.5401459854,1,139,1002.33844998,513
1Lex,72696.0,1,2,3,3,56,0.27759718895,1,137,16.897810219,1,139,949.783598111,514
1Lex,72727.5,1,2,3,4,49,0.280167102814,1,137,17.4379562044,1,139,979.777372263,515
1Lex,72767.5,1,2,3,5,56,0.279604911804,1,137,18.2189781022,1,139,993.378166595,516
1Lex,72743.5,1,2,3,6,35,0.279433012009,1,137,17.6715328467,1,139,986.075139545,517
1Lex,72772.0,1,2,3,7,37,0.280076026917,1,137,17.9635036496,1,139,1003.96189352,518
1Lex,72589.5,1,2,3,8,49,0.279008150101,1,137,17.4525547445,1,139,976.264276514,519
1Lex,72771.0,1,2,3,9,41,0.279467105865,1,137,17.8905109489,1,139,993.657041649,520
1Lex,73247.5,1,2,4,0,53,0.280920028687,0,137,18.0364963504,1,139,981.770717046,521
1Lex,72768.5,1,2,4,1,45,0.280757904053,1,137,17.7080291971,1,139,977.120008587,522
1Lex,72678.5,1,2,4,2,54,0.279112100601,1,137,17.1459854015,1,139,972.566766853,523
1Lex,72767.0,1,2,4,3,46,0.280361890793,1,137,17.8686131387,1,139,981.96790468,524
1Lex,72699.0,1,2,4,4,57,0.275732040405,1,137,17.1313868613,1,139,968.806139974,525
1Lex,72671.5,1,2,4,5,56,0.27966594696,1,137,18.0291970803,1,139,991.072670674,526
1Lex,72582.5,1,2,4,6,61,0.279182910919,1,137,17.6934306569,1,139,978.949441821,527
1Lex,72702.5,1,2,4,7,43,0.286042928696,1,137,17.6788321168,1,139,989.80785745,528
1Lex,72804.0,1,2,4,8,49,0.286555051804,1,137,18.0510948905,1,139,995.034134822,529
1Lex,72756.0,1,2,4,9,52,0.286825895309,1,137,17.1094890511,1,139,889.745276943,530
1Lex,72991.0,1,2,5,0,52,0.282049894333,1,137,17.1751824818,1,139,969.013203091,531
1Lex,72749.5,1,2,5,1,50,0.280954122543,1,137,18.1897810219,1,139,991.684306569,532
1Lex,72713.5,1,2,5,2,60,0.280263185501,1,137,17.700729927,1,139,983.681837699,533
1Lex,72817.5,1,2,5,3,52,0.279654979706,1,137,17.7080291971,1,139,973.458243881,534
1Lex,72975.5,1,2,5,4,56,0.277463197708,1,137,17.2554744526,1,139,974.088664663,535
1Lex,72786.0,1,2,5,5,66,0.280000209808,1,137,17.8248175182,1,139,976.263203091,536
1Lex,72754.5,1,2,5,6,52,0.28008389473,1,137,18.1751824818,1,139,986.43967368,537
1Lex,72727.5,1,2,5,7,61,0.28043794632,1,137,17.3649635036,1,139,969.29229283,538
1Lex,73219.0,1,2,5,8,58,0.277647018433,1,137,17.5182481752,1,139,981.089738085,539
1Lex,72788.0,1,2,5,9,57,0.277138948441,0,137,17.7226277372,1,139,978.613675397,540
1Lex,72791.0,1,3,0,0,42,0.279315948486,1,137,18.1751824818,1,139,989.866144268,541
1Lex,72680.5,1,3,0,1,49,0.277386903763,1,137,17.6788321168,1,139,998.043151567,542
1Lex,72707.0,1,3,0,2,59,0.277912139893,1,137,17.6788321168,1,139,984.954916273,543
1Lex,72725.0,1,3,0,3,38,0.28043794632,1,137,17.5693430657,1,139,986.041112065,544
1Lex,72871.5,1,3,0,4,46,0.279356002808,1,137,18.2554744526,1,139,986.544547016,545
1Lex,72786.5,1,3,0,5,44,0.275240898132,1,137,17.8321167883,1,139,982.037784457,546
1Lex,72739.0,1,3,0,6,43,0.277117013931,1,137,17.7591240876,1,139,984.787140404,547
1Lex,72803.5,1,3,0,7,44,0.277121067047,1,137,18.0948905109,1,139,1007.01298841,548
1Lex,72740.5,1,3,0,8,48,0.279783010483,1,137,17.7518248175,1,139,985.864426793,549
1Lex,72918.5,1,3,0,9,47,0.277787923813,1,137,17.6350364964,1,139,979.762881065,550
