method, obj, restrictions,directeds,rejects,iter,changes, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control
1,72263.0,0,0,3,2,67,3.00859594345,1,137,12.6788321168,0,139,625.05785745,33
1,72283.0,0,0,3,3,72,3.01479291916,1,137,13.3430656934,0,139,647.506440532,34
1,72327.5,0,0,3,4,72,3.00777292252,1,137,12.7226277372,1,139,631.451910691,35
1,72296.5,0,0,3,5,67,3.0152900219,1,137,11.3868613139,1,139,412.488943753,36
1,72249.5,0,0,3,6,71,3.02143716812,1,137,11.802919708,0,139,521.129991413,37
1,72332.0,0,0,3,7,65,3.01116108894,1,137,13.0,1,139,637.529411765,38
1,72407.5,0,0,3,8,64,3.00792098045,1,137,11.9124087591,1,139,434.462859596,39
1,72336.0,0,0,3,9,70,3.0188741684,1,137,13.3211678832,1,139,629.896092744,40
1,72346.0,0,0,4,0,68,3.01889395714,1,137,11.9854014599,0,139,516.117432374,41
1,72256.5,0,0,4,1,74,3.01388788223,1,137,12.7445255474,0,139,633.471017604,42
1,72311.5,0,0,4,2,63,3.01194620132,1,137,12.0510948905,1,139,519.328252469,43
1,72405.5,0,0,4,3,73,3.02621889114,1,137,12.1313868613,1,139,437.894375268,44
1,72371.0,0,0,4,4,69,3.02062511444,1,137,13.4379562044,0,139,636.145019322,45
1,72309.5,0,0,4,5,72,3.02407693863,1,137,13.0729927007,1,139,640.200515243,46
1,72407.5,0,0,4,6,72,3.01461911201,1,137,12.795620438,0,139,530.281451267,47
1,72271.5,0,0,4,7,62,3.01471781731,1,137,11.8175182482,1,139,427.459102619,48
1,72288.5,0,0,4,8,68,3.01386499405,1,137,11.8905109489,1,139,496.701159296,49
1,72137.0,0,0,4,9,65,3.01577401161,1,137,13.4598540146,1,139,731.323744096,50
1,72303.5,0,0,5,0,65,3.02237796783,1,137,11.5474452555,0,139,407.955452984,51
1,72296.0,0,0,5,1,63,3.01898598671,1,137,11.8540145985,1,139,425.949119794,52
1,72370.5,0,0,5,2,72,3.02042794228,1,137,12.8540145985,0,139,616.419708029,53
1,72220.5,0,0,5,3,71,3.01570081711,1,137,11.9854014599,1,139,517.132138257,54
1,72240.0,0,0,5,4,72,3.01680183411,1,137,12.2335766423,1,139,523.356805496,55
1,72357.5,0,0,5,5,71,3.01374793053,1,137,12.6423357664,0,139,535.510841563,56
1,72251.0,0,0,5,6,69,3.01835203171,1,137,12.2335766423,1,139,520.239158437,57
1,72390.5,0,0,5,7,68,3.02151298523,1,137,13.299270073,1,139,646.049484757,58
1,72302.5,0,0,5,8,70,3.02290081978,1,137,13.2627737226,1,139,650.342206956,59
1,72258.0,0,0,5,9,69,3.0340590477,1,137,13.3868613139,0,139,732.430120223,60
1,72335.0,0,1,0,0,70,3.00995707512,1,137,13.0145985401,1,139,647.455667669,61
1,72283.0,0,1,0,1,71,3.00401115417,1,137,13.2189781022,1,139,644.363460713,62
1,72308.5,0,1,0,2,71,3.02564311028,1,137,12.5255474453,0,139,515.104121941,63
1,72343.5,0,1,0,3,66,3.06954598427,1,137,11.4671532847,1,139,399.059574925,64
1,72308.0,0,1,0,4,71,3.04889798164,1,137,13.3795620438,1,139,630.987226277,65
1,72330.5,0,1,0,5,71,3.09452199936,1,137,13.9854014599,0,139,756.073314727,66
1,72351.5,0,1,0,6,67,3.01959085464,1,137,13.0364963504,1,139,621.564834693,67
1,72248.5,0,1,0,7,69,2.99388599396,1,137,12.1751824818,0,139,518.983791327,68
1,72225.5,0,1,0,8,62,2.99331402779,1,137,12.1240875912,1,139,504.859489051,69
1,72342.5,0,1,0,9,64,2.9938158989,1,137,11.3649635036,0,139,412.2334693,70
1,72370.0,0,1,1,0,65,3.00056791306,1,137,13.4452554745,1,139,644.925289824,71
1,72329.0,0,1,1,1,67,3.03555202484,1,137,13.4744525547,1,139,644.736474882,72
1,72333.5,0,1,1,2,70,2.99778604507,1,137,14.102189781,0,139,741.548303993,73
1,72282.0,0,1,1,3,64,3.00163197517,1,137,12.1605839416,1,139,510.81225848,74
1,72334.5,0,1,1,4,63,2.99973201752,1,137,11.5766423358,0,139,409.628273937,75
1,72278.0,0,1,1,5,65,2.99995708466,1,137,12.0364963504,1,139,506.667775869,76
1,72300.0,0,1,1,6,68,3.00346684456,1,137,13.204379562,1,139,651.73733362,77
1,72376.5,0,1,1,7,70,2.99882793427,1,137,12.5401459854,1,139,538.66197939,78
1,72357.5,0,1,1,8,66,2.9950067997,1,137,12.6569343066,0,139,530.197617003,79
1,72179.5,0,1,1,9,71,3.00944399834,1,137,13.4744525547,1,139,732.604121941,80
1,72323.5,0,1,2,0,70,3.01037788391,1,137,12.6934306569,0,139,540.037677115,81
1,72428.5,0,1,2,1,69,2.995043993,1,137,13.7883211679,1,139,644.873980249,82
1,72433.5,0,1,2,2,66,3.0111579895,1,137,13.8321167883,1,139,646.949549163,83
1,72448.5,0,1,2,3,74,2.99973511696,1,137,12.1532846715,1,139,514.571919279,84
1,72339.5,0,1,2,4,62,2.99452996254,1,137,12.1240875912,1,139,520.183018463,85
1,72243.0,0,1,2,5,68,3.00564408302,1,137,13.6204379562,0,139,751.25193216,86
1,72299.5,0,1,2,6,67,3.0015308857,1,137,11.7080291971,1,139,502.840596823,87
1,72369.5,0,1,2,7,66,3.00589108467,1,137,12.5474452555,1,139,548.984864749,88
1,72256.5,0,1,2,8,70,3.01092505455,1,137,13.9051094891,1,139,751.983576642,89
1,72343.0,0,1,2,9,68,3.0017747879,1,137,12.7518248175,1,139,522.09972091,90
1,72339.5,0,1,3,0,71,3.01191091537,1,137,13.3649635036,0,139,635.79229283,91
1,72372.5,0,1,3,1,74,3.00905799866,1,137,12.3576642336,1,139,529.702018033,92
1,72357.0,0,1,3,2,70,3.00728082657,1,137,12.8394160584,0,139,628.503434951,93
1,72291.0,0,1,3,3,65,2.99958705902,1,137,12.5693430657,1,139,543.085229712,94
1,72361.5,0,1,3,4,70,3.01055383682,1,137,12.4452554745,1,139,503.454701589,95
1,72329.5,0,1,3,5,71,3.01013803482,1,137,13.2262773723,1,139,633.51459854,96
1,72262.0,0,1,3,6,71,3.06310606003,1,137,12.897810219,1,139,631.754186346,97
1,72185.0,0,1,3,7,63,3.53137803078,1,137,12.4598540146,0,139,514.632567626,98
1,72329.5,0,1,3,8,71,3.21163082123,1,137,13.0072992701,1,139,641.624946329,99
1,72423.5,0,1,3,9,66,3.11903119087,1,137,14.4671532847,0,139,757.059574925,100
1,72277.5,0,1,4,0,71,3.07864713669,1,137,12.8832116788,1,139,628.69214255,101
1,72246.0,0,1,4,1,62,3.09066581726,1,137,12.5401459854,1,139,536.132567626,102
1,72327.5,0,1,4,2,68,3.0754981041,1,137,12.3211678832,0,139,523.131386861,103
1,72280.5,0,1,4,3,71,3.06087803841,1,137,13.0510948905,0,139,645.034134822,104
1,72308.0,0,1,4,4,64,2.99545192719,1,137,12.3941605839,0,139,527.181730356,105
1,72301.5,0,1,4,5,75,3.00503897667,1,137,12.5401459854,1,139,613.676685273,106
1,72175.0,0,1,4,6,70,3.01097297668,1,137,11.8686131387,1,139,506.409081151,107
1,72285.5,0,1,4,7,67,3.00749993324,1,137,12.4160583942,1,139,608.156504938,108
1,72405.5,0,1,4,8,71,3.01445698738,1,137,12.7080291971,1,139,530.178832117,109
1,72282.5,0,1,4,9,71,3.00444197655,1,137,13.6569343066,1,139,745.403499356,110
1,72235.5,0,1,5,0,73,3.01593899727,1,137,13.4233576642,0,139,649.83415629,111
1,72257.0,0,1,5,1,72,3.01562190056,1,137,12.4598540146,1,139,605.176685273,112
1,72303.0,0,1,5,2,74,3.0208761692,1,137,13.0145985401,0,139,628.632138257,113
1,72272.0,0,1,5,3,69,3.01096200943,1,137,13.0,0,139,635.941176471,114
1,72256.0,0,1,5,4,75,3.0117521286,1,137,12.802919708,0,139,534.585873766,115
1,72323.5,0,1,5,5,76,3.01331210136,1,137,12.5766423358,1,139,533.216509231,116
1,72357.0,0,1,5,6,65,3.0026640892,1,137,12.2700729927,1,139,511.227994848,117
1,72308.5,0,1,5,7,72,3.00804805756,1,137,12.3065693431,0,139,519.567088879,118
1,72302.0,0,1,5,8,72,3.01405978203,1,137,11.9854014599,1,139,515.52919708,119
1,72324.5,0,1,5,9,73,3.02148890495,1,137,13.0802919708,1,139,638.309682267,120
1,72360.5,0,2,0,0,72,2.97616696358,1,137,13.4160583942,1,139,641.038857879,121
1,72316.5,0,2,0,1,71,2.98314404488,1,137,11.9854014599,1,139,428.926255904,122
1,72339.0,0,2,0,2,68,3.00332522392,1,137,12.2773722628,1,139,516.672498927,123
1,72332.0,0,2,0,3,66,2.97913408279,1,137,12.5401459854,1,139,542.426685273,124
1,72239.0,0,2,0,4,68,2.9925069809,1,137,12.9854014599,1,139,621.83802061,125
1,72372.0,0,2,0,5,67,2.9991209507,1,137,12.7883211679,1,139,537.75633319,126
1,72321.0,0,2,0,6,62,2.98784899712,1,137,13.3138686131,1,139,638.4669386,127
1,72273.0,0,2,0,7,65,2.97930812836,1,137,12.4744525547,1,139,543.839416058,128
1,72274.0,0,2,0,8,71,2.98750114441,1,137,12.2700729927,0,139,516.272112495,129
1,72423.0,0,2,0,9,70,2.97039699554,1,137,13.5109489051,1,139,662.737011593,130
1,72247.5,0,2,1,0,70,2.9924800396,1,137,12.0,1,139,514.632352941,131
1,72366.5,0,2,1,1,62,2.99103212357,1,137,13.4890510949,0,139,643.825246887,132
1,72292.5,0,2,1,2,69,2.97437596321,1,137,11.6569343066,1,139,418.903499356,133
1,72391.5,0,2,1,3,71,2.97324919701,1,137,13.2919708029,1,139,647.399420352,134
1,72270.5,0,2,1,4,67,2.99108314514,1,137,12.0875912409,0,139,523.095212538,135
1,72393.0,0,2,1,5,74,2.9899020195,1,137,13.5766423358,1,139,656.378273937,136
1,72382.0,0,2,1,6,72,2.99576616287,1,137,12.8613138686,1,139,543.267389438,137
1,72302.5,0,2,1,7,64,2.98748493195,1,137,11.8686131387,0,139,510.21790468,138
1,72306.0,0,2,1,8,65,3.0059170723,1,137,12.3941605839,0,139,523.240553886,139
1,72220.5,0,2,1,9,67,2.99422216415,1,137,12.3503649635,0,139,521.302812366,140
1,72291.5,0,2,2,0,70,2.99646902084,1,137,11.8102189781,1,139,411.12548304,141
1,72382.5,0,2,2,1,70,2.99514079094,1,137,13.5839416058,0,139,657.024151997,142
1,72324.5,0,2,2,2,66,2.99433684349,1,137,12.1751824818,1,139,515.38085015,143
1,72266.5,0,2,2,3,71,2.98274612427,1,137,12.1824817518,0,139,523.870867325,144
1,72295.5,0,2,2,4,75,2.99180603027,1,137,14.4598540146,0,139,740.676685273,145
1,72286.0,0,2,2,5,76,3.00156617165,1,137,13.1386861314,1,139,617.061507085,146
1,72369.5,0,2,2,6,74,2.98882603645,1,137,13.0510948905,1,139,551.431193645,147
1,72345.0,0,2,2,7,73,2.99101495743,1,137,12.5912408759,1,139,619.111099184,148
1,72256.0,0,2,2,8,72,2.99371790886,1,137,12.9051094891,1,139,539.630635466,149
1,72417.0,0,2,2,9,75,3.00120210648,1,137,13.9489051095,1,139,668.548840704,150
1,72354.5,0,2,3,0,74,3.00366711617,1,137,14.1605839416,0,139,759.209317304,151
1,72284.5,0,2,3,1,64,2.99639391899,1,137,11.6423357664,1,139,407.922606269,152
1,72366.5,0,2,3,2,75,2.99549102783,1,137,14.0437956204,1,139,753.733361958,153
1,72475.5,0,2,3,3,69,2.98374605179,1,137,11.700729927,1,139,409.637720052,154
1,72331.0,0,2,3,4,71,2.99692511559,1,137,12.4306569343,0,139,527.864641477,155
1,72223.0,0,2,3,5,73,2.99875593185,1,137,12.6861313869,0,139,609.143409188,156
1,72242.0,0,2,3,6,73,2.99246907234,1,137,12.2700729927,1,139,509.286818377,157
1,72394.5,0,2,3,7,72,3.004997015,1,137,13.2846715328,1,139,630.572778016,158
1,72369.5,0,2,3,8,72,2.99798083305,1,137,11.3795620438,1,139,409.25193216,159
1,72495.0,0,2,3,9,67,2.98476314545,1,137,12.3211678832,1,139,525.778445685,160
1,72315.0,0,2,4,0,68,3.01363492012,1,137,12.2262773723,1,139,525.76459854,161
1,72348.5,0,2,4,1,71,2.98907184601,1,137,12.7372262774,0,139,538.695148132,162
1,72322.5,0,2,4,2,69,2.99646496773,1,137,12.0875912409,1,139,433.654036067,163
1,72211.5,0,2,4,3,73,2.99125003815,1,137,11.2189781022,0,139,381.334048948,164
1,72336.5,0,2,4,4,71,3.00294280052,1,137,12.6861313869,1,139,548.584585659,165
1,72343.0,0,2,4,5,65,3.01169300079,1,137,13.0291970803,1,139,627.646200086,166
1,72344.0,0,2,4,6,76,2.99250006676,1,137,12.4525547445,1,139,529.86721769,167
1,72407.5,0,2,4,7,74,2.98877096176,1,137,13.7591240876,0,139,749.595963933,168
1,72363.5,0,2,4,8,67,2.99850893021,1,137,11.8394160584,1,139,420.150493774,169
1,72404.5,0,2,4,9,72,3.00262403488,1,137,13.6569343066,0,139,667.359381709,170
1,72355.5,0,2,5,0,76,2.99610996246,1,137,12.8613138686,0,139,522.855624732,171
1,72245.0,0,2,5,1,72,3.01378703117,1,137,12.8394160584,0,139,544.032846715,172
1,72474.5,0,2,5,2,69,2.99681901932,1,137,13.8686131387,0,139,676.96790468,173
1,72304.5,0,2,5,3,74,2.99247908592,1,137,13.0364963504,1,139,645.094246458,174
1,72419.5,0,2,5,4,75,2.99455213547,1,137,12.7372262774,1,139,529.827501073,175
1,72290.5,0,2,5,5,72,2.9918949604,1,137,13.6204379562,1,139,639.457814513,176
1,72351.0,0,2,5,6,70,3.00854992867,1,137,12.7591240876,1,139,558.816552168,177
1,72329.0,0,2,5,7,77,2.9879617691,1,137,13.4817518248,1,139,638.177973379,178
1,72695.0,0,2,5,8,74,3.01649618149,1,137,12.4525547445,1,139,520.323100043,179
1,72337.0,0,2,5,9,75,3.01767587662,1,137,12.4306569343,1,139,541.364641477,180
1,72333.5,0,3,0,0,74,2.96592903137,1,137,14.401459854,1,139,740.021468441,181
1,72333.5,0,3,0,1,74,3.03875207901,1,137,13.1386861314,1,139,565.090918849,182
1,72365.5,0,3,0,2,71,3.20308494568,1,137,12.598540146,1,139,525.300880206,183
1,72364.5,0,3,0,3,66,3.20373487473,1,137,13.6204379562,1,139,657.266638042,184
1,72395.5,0,3,0,4,71,3.18930983543,1,137,12.1678832117,1,139,423.596607986,185
1,72437.0,0,3,0,5,71,3.00293898582,1,137,12.9270072993,0,139,556.524044654,186
1,72399.0,0,3,0,6,71,2.96533107758,1,137,12.9781021898,1,139,529.065693431,187
1,72350.5,0,3,0,7,66,2.96641206741,1,137,12.5912408759,1,139,526.27286389,188
1,72359.0,0,3,0,8,70,2.95638918877,1,137,11.2408759124,0,139,393.154787462,189
1,72338.0,0,3,0,9,64,2.98552203178,1,137,12.5182481752,1,139,522.898561614,190
1,72302.5,0,3,1,0,70,2.97947192192,1,137,13.2554744526,0,139,649.279841134,191
1,72265.5,0,3,1,1,75,2.97886896133,1,137,14.1094890511,1,139,669.083512237,192
1,72245.0,0,3,1,2,70,2.98325395584,1,137,12.598540146,0,139,611.080291971,193
1,72365.0,0,3,1,3,73,2.97084307671,1,137,13.5328467153,1,139,644.647810219,194
1,72313.5,0,3,1,4,68,2.97408103943,1,137,12.4306569343,1,139,536.246994418,195
1,72348.5,0,3,1,5,71,2.98234891891,1,137,13.8905109489,0,139,663.701159296,196
1,72350.5,0,3,1,6,66,2.96165108681,1,137,14.1824817518,1,139,746.15027909,197
1,72383.0,0,3,1,7,68,2.96568393707,1,137,15.3138686131,0,139,856.893409188,198
1,72383.5,0,3,1,8,75,2.97448396683,1,137,15.1386861314,1,139,863.605624732,199
1,72385.0,0,3,1,9,78,2.97652792931,1,137,14.299270073,1,139,673.534778875,200
1,72230.0,0,3,2,0,69,2.9741768837,1,137,11.8394160584,1,139,506.782846715,201
1,72602.5,0,3,2,1,76,2.96927905083,1,137,13.102189781,1,139,653.165951052,202
1,72367.0,0,3,2,2,67,2.99281001091,1,137,13.6058394161,1,139,654.32878918,203
1,72423.0,0,3,2,3,71,2.98467302322,1,137,13.6788321168,0,139,656.013739802,204
1,72405.5,0,3,2,4,72,2.98060798645,1,137,12.5109489051,1,139,515.751717475,205
1,72337.0,0,3,2,5,74,2.98335790634,1,137,13.4306569343,1,139,642.114641477,206
1,72411.0,0,3,2,6,71,2.98932099342,1,137,12.8175182482,1,139,533.547337913,207
1,72308.0,0,3,2,7,73,2.97339987755,1,137,13.4817518248,1,139,656.854443967,208
1,72181.5,0,3,2,8,59,2.98349094391,1,137,13.1459854015,0,139,634.875590382,209
1,72694.0,0,3,2,9,73,2.98527598381,1,137,13.1897810219,1,139,641.831365393,210
1,72442.5,0,3,3,0,71,2.97443294525,1,137,14.3357664234,1,139,754.592314298,211
1,72255.0,0,3,3,1,68,2.96875,1,137,11.7664233577,1,139,509.69504079,212
1,72289.5,0,3,3,2,72,2.98670315742,1,137,12.3503649635,1,139,507.067518248,213
1,72561.0,0,3,3,3,73,2.99746990204,1,137,13.1094890511,1,139,629.730571061,214
1,72454.5,0,3,3,4,71,2.98475790024,1,137,14.496350365,1,139,765.5165307,215
1,72392.0,0,3,3,5,69,2.97187495232,1,137,12.7883211679,1,139,527.75633319,216
1,72596.0,0,3,3,6,72,2.98662805557,1,137,13.7299270073,1,139,659.639759553,217
1,72290.0,0,3,3,7,65,2.97333288193,1,137,12.9124087591,0,139,539.918741949,218
1,72419.0,0,3,3,8,77,3.01102089882,1,137,12.6861313869,0,139,535.893409188,219
1,72363.0,0,3,3,9,75,2.98651695251,1,137,13.0437956204,1,139,535.30689137,220
1,72301.0,0,3,4,0,66,2.97134208679,1,137,13.1313868613,0,139,623.27672821,221
1,72842.0,0,3,4,1,75,2.96132421494,1,137,12.2773722628,1,139,507.790145985,222
1,72362.0,0,3,4,2,75,2.98765897751,1,137,12.5474452555,1,139,432.808394161,223
1,72271.0,0,3,4,3,73,2.98205494881,1,137,12.9270072993,1,139,644.200515243,224
1,72383.0,0,3,4,4,71,2.98765802383,1,137,13.3649635036,1,139,646.645234006,225
1,72398.0,0,3,4,5,76,2.98720598221,1,137,13.204379562,1,139,551.854980678,226
1,72378.5,0,3,4,6,73,2.98999214172,1,137,14.0218978102,0,139,754.933340489,227
1,72284.0,0,3,4,7,63,2.97755002975,1,137,12.299270073,1,139,517.108308287,228
1,72267.5,0,3,4,8,66,2.98653316498,1,137,14.2700729927,0,139,761.683877201,229
1,72157.0,0,3,4,9,72,2.98236489296,1,137,11.9124087591,0,139,507.551094891,230
1,72409.5,0,3,5,0,69,2.9886841774,1,137,13.795620438,1,139,654.840274796,231
1,72266.0,0,3,5,1,66,2.99107480049,1,137,12.7153284672,1,139,525.013954487,232
1,72334.5,0,3,5,2,73,2.97908997536,1,137,13.2116788321,1,139,642.609274367,233
1,72326.0,0,3,5,3,76,2.98565602303,1,137,14.6642335766,0,139,868.136431945,234
1,72235.0,0,3,5,4,72,2.97805786133,1,137,12.7080291971,0,139,530.472949764,235
1,72321.0,0,3,5,5,76,2.99696588516,1,137,13.1313868613,1,139,631.600257621,236
1,72281.5,0,3,5,6,76,2.99603700638,1,137,12.9562043796,0,139,515.071597252,237
1,72280.5,0,3,5,7,71,3.0144109726,1,137,13.4379562044,1,139,644.777372263,238
1,72391.5,0,3,5,8,75,2.97293996811,1,137,13.1605839416,0,139,553.871082009,239
1,72367.5,0,3,5,9,78,2.97061300278,1,137,13.3722627737,1,139,634.603048519,240
1,72857.0,0,4,0,0,68,2.95121979713,1,137,12.7737226277,1,139,531.676363246,241
1,72743.0,0,4,0,1,70,2.95300197601,1,137,13.3138686131,1,139,627.761056247,242
1,72379.5,0,4,0,2,71,2.93731212616,1,137,13.5620437956,1,139,653.042078145,243
1,72335.5,0,4,0,3,74,2.96735787392,1,137,12.7737226277,1,139,550.32342207,244
1,72425.0,0,4,0,4,72,2.95085191727,1,137,13.4744525547,1,139,650.16294547,245
1,72333.5,0,4,0,5,71,2.92912602425,1,137,12.9270072993,0,139,540.479927007,246
1,72457.5,0,4,0,6,71,2.94592404366,1,137,13.3503649635,1,139,542.096930013,247
1,72296.5,0,4,0,7,74,2.94728088379,1,137,12.8248175182,0,139,539.674967797,248
1,72423.5,0,4,0,8,73,2.98257303238,1,137,13.7372262774,1,139,659.253971662,249
1,72288.5,0,4,0,9,69,2.95616412163,1,137,13.3065693431,1,139,637.317088879,250
1,72367.0,0,4,1,0,73,2.97032904625,1,137,13.3503649635,1,139,642.420459425,251
1,72299.0,0,4,1,1,64,2.96055006981,1,137,13.4379562044,1,139,623.615607557,252
1,72190.5,0,4,1,2,58,2.95251393318,1,137,12.3576642336,1,139,528.334370975,253
1,72313.5,0,4,1,3,74,2.94378399849,1,137,12.3284671533,1,139,517.781021898,254
1,72316.0,0,4,1,4,76,2.95421504974,1,137,13.9270072993,1,139,734.891691713,255
1,72505.5,0,4,1,5,74,2.94626808167,1,137,12.8905109489,0,139,532.421747531,256
1,72633.5,0,4,1,6,71,2.96795296669,1,137,13.2116788321,1,139,648.153392014,257
1,72230.5,0,4,1,7,72,2.94135904312,1,137,12.9197080292,1,139,626.809682267,258
1,72378.5,0,4,1,8,76,3.01494383812,1,137,13.1240875912,0,139,537.47713611,259
1,72382.5,0,4,1,9,67,2.95340418816,1,137,13.0218978102,1,139,538.448046372,260
1,72391.0,0,4,2,0,69,2.97196102142,1,137,13.5255474453,1,139,563.133533705,261
1,72365.0,0,4,2,1,70,2.97578191757,1,137,13.3357664234,1,139,648.371726063,262
1,72243.5,0,4,2,2,72,2.96745610237,1,137,11.3649635036,1,139,400.380528124,263
1,72288.0,0,4,2,3,74,2.97253394127,1,137,13.7737226277,1,139,644.249892658,264
1,72271.0,0,4,2,4,67,2.96452784538,1,137,11.9854014599,1,139,428.676255904,265
1,72306.0,0,4,2,5,63,2.96730899811,1,137,13.7591240876,1,139,660.566552168,266
1,72492.5,0,4,2,6,77,2.95043182373,1,137,13.9927007299,1,139,736.566122799,267
1,72356.0,0,4,2,7,68,2.95106387138,1,137,13.9270072993,1,139,760.406397596,268
1,72492.5,0,4,2,8,73,2.94644498825,1,137,14.6569343066,0,139,760.903499356,269
1,72265.5,0,4,2,9,69,2.95153903961,1,137,12.1459854015,0,139,534.272649206,270
1,72249.0,0,4,3,0,76,2.94565200806,1,137,13.1240875912,1,139,628.300665522,271
1,72621.0,0,4,3,1,75,2.97400593758,1,137,12.3795620438,1,139,523.354873336,272
1,72728.5,0,4,3,2,70,2.97020792961,1,137,12.3941605839,0,139,515.725848003,273
1,72258.5,0,4,3,3,73,2.97125196457,1,137,12.4598540146,1,139,512.279626449,274
1,72321.5,0,4,3,4,76,2.95528793335,1,137,12.0437956204,1,139,526.380420781,275
1,72529.5,0,4,3,5,74,2.95225191116,1,137,13.503649635,0,139,560.810648347,276
1,72424.0,0,4,3,6,74,2.95171308517,1,137,14.1897810219,1,139,754.801953628,277
1,72286.5,0,4,3,7,73,2.9679620266,1,137,11.9854014599,1,139,432.882138257,278
1,72378.0,0,4,3,8,73,2.97801995277,1,137,13.7737226277,1,139,666.970480893,279
1,72347.0,0,4,3,9,77,2.96153497696,1,137,13.4379562044,1,139,642.086195792,280
1,72380.0,0,4,4,0,75,2.96628594398,1,137,13.4817518248,1,139,574.457385144,281
1,72399.0,0,4,4,1,69,2.9418129921,1,137,13.3795620438,1,139,639.94310863,282
1,72366.5,0,4,4,2,77,2.93299388885,1,137,13.2627737226,1,139,547.974559897,283
1,72385.0,0,4,4,3,73,2.97315406799,1,137,13.6277372263,1,139,649.882460283,284
1,72612.0,0,4,4,4,73,2.97636508942,1,137,13.5109489051,0,139,577.075246887,285
1,72255.5,0,4,4,5,72,2.96379423141,1,137,11.9489051095,1,139,420.122370116,286
1,72608.0,0,4,4,6,74,2.96885299683,1,137,14.3138686131,0,139,756.613997424,287
1,72398.0,0,4,4,7,74,2.94807195663,1,137,13.5474452555,0,139,651.705452984,288
1,72402.5,0,4,4,8,77,2.95499992371,1,137,12.8540145985,1,139,533.007943323,289
1,72349.5,0,4,4,9,69,2.95949101448,1,137,14.4890510949,0,139,750.692893946,290
1,72481.5,0,4,5,0,76,2.96669483185,1,137,12.6496350365,1,139,437.449871189,291
1,72542.0,0,4,5,1,73,2.97441005707,1,137,13.3430656934,0,139,639.829969944,292
1,72368.5,0,4,5,2,76,2.98460388184,1,137,13.5547445255,1,139,614.778231,293
1,72318.0,0,4,5,3,70,2.97350811958,1,137,13.4233576642,1,139,640.64297982,294
1,72502.5,0,4,5,4,80,2.97339487076,1,137,12.8905109489,0,139,532.304100472,295
