method, obj, restrictions,directeds,rejects,iter,changes, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control
1,72347.0,0,0,0,0,85,0.682668924332,1,137,14.2481751825,1,139,734.232073851,1
2,70819.0,0,0,0,0,0,0.663731098175,1,137,15.5255474453,1,139,934.324710176,2
3,70819.0,0,0,0,0,0,0.638208150864,1,137,15.5255474453,1,139,934.324710176,3
1,72363.5,0,0,0,1,82,0.682952880859,1,137,12.0875912409,1,139,511.742271361,4
2,70819.0,0,0,0,1,0,0.643508911133,1,137,15.5255474453,1,139,934.324710176,5
3,70819.0,0,0,0,1,0,0.664906024933,1,137,15.5255474453,1,139,934.324710176,6
1,72301.5,0,0,0,2,70,0.659071922302,1,137,12.2262773723,0,139,501.808716187,7
2,70819.0,0,0,0,2,0,0.63933801651,1,137,15.5255474453,1,139,934.324710176,8
3,70819.0,0,0,0,2,0,0.635859012604,1,137,15.5255474453,1,139,934.324710176,9
1,72367.0,0,0,0,3,93,0.682467937469,1,137,13.0291970803,0,139,632.23443538,10
2,70819.0,0,0,0,3,0,0.686859846115,1,137,15.5255474453,1,139,934.324710176,11
3,70819.0,0,0,0,3,0,0.672791004181,1,137,15.5255474453,1,139,934.324710176,12
1,72312.0,0,0,0,4,77,0.656914949417,1,137,12.6131386861,1,139,620.7830614,13
2,70819.0,0,0,0,4,0,0.688476085663,1,137,15.5255474453,1,139,934.324710176,14
3,70819.0,0,0,0,4,0,0.664542913437,1,137,15.5255474453,1,139,934.324710176,15
1,72346.5,0,0,0,5,79,0.676676988602,1,137,12.9197080292,1,139,631.324388149,16
2,70819.0,0,0,0,5,0,0.636574983597,1,137,15.5255474453,1,139,934.324710176,17
3,70819.0,0,0,0,5,0,0.659034967422,1,137,15.5255474453,1,139,934.324710176,18
1,72341.0,0,0,0,6,83,0.657323122025,1,137,12.6934306569,1,139,621.228853585,19
2,70819.0,0,0,0,6,0,0.640542030334,1,137,15.5255474453,1,139,934.324710176,20
3,70819.0,0,0,0,6,0,0.635670900345,1,137,15.5255474453,1,139,934.324710176,21
1,72300.5,0,0,0,7,77,0.681866884232,1,137,12.9270072993,1,139,640.421103478,22
2,70819.0,0,0,0,7,0,0.636231899261,1,137,15.5255474453,1,139,934.324710176,23
3,70819.0,0,0,0,7,0,0.662021875381,1,137,15.5255474453,1,139,934.324710176,24
1,72286.0,0,0,0,8,98,0.65646314621,1,137,13.4379562044,0,139,731.468548733,25
2,70819.0,0,0,0,8,0,0.639448881149,1,137,15.5255474453,1,139,934.324710176,26
3,70819.0,0,0,0,8,0,0.63592004776,1,137,15.5255474453,1,139,934.324710176,27
1,72359.0,0,0,0,9,74,0.679051160812,1,137,13.0875912409,1,139,643.418741949,28
2,70819.0,0,0,0,9,0,0.63930106163,1,137,15.5255474453,1,139,934.324710176,29
3,70819.0,0,0,0,9,0,0.664243936539,1,137,15.5255474453,1,139,934.324710176,30
1,72353.0,0,0,1,0,81,0.6554210186,1,137,12.0656934307,1,139,520.870652641,31
2,70821.0,0,0,1,0,52,0.626296043396,1,137,15.5474452555,1,139,932.86721769,32
3,70819.0,0,0,1,0,54,0.631858110428,1,137,15.2189781022,1,139,912.84875483,33
1,72354.0,0,0,1,1,77,0.672844171524,1,137,13.6058394161,1,139,726.372906827,34
2,70821.0,0,0,1,1,47,0.634281158447,1,137,15.5474452555,1,139,933.058394161,35
3,70819.0,0,0,1,1,56,0.665798187256,1,137,15.1386861314,1,139,913.53209532,36
1,72385.5,0,0,1,2,85,0.657339096069,1,137,13.1094890511,0,139,637.598218119,37
2,70819.0,0,0,1,2,58,0.628168821335,1,137,15.0948905109,1,139,914.130635466,38
3,70823.5,0,0,1,2,47,0.634022951126,1,137,15.6788321168,1,139,936.778445685,39
1,72414.0,0,0,1,3,79,0.680358886719,1,137,12.3503649635,1,139,524.670459425,40
2,70819.0,0,0,1,3,56,0.641436100006,1,137,15.1386861314,1,139,913.53209532,41
3,70819.0,0,0,1,3,55,0.661209821701,1,137,15.2262773723,1,139,912.235186775,42
1,72339.0,0,0,1,4,82,0.659080982208,1,137,12.2700729927,0,139,507.345641906,43
2,70823.0,0,0,1,4,63,0.632670879364,1,137,15.0729927007,1,139,913.43580936,44
3,70819.0,0,0,1,4,59,0.635718107224,1,137,15.4671532847,1,139,933.941927866,45
1,72231.0,0,0,1,5,78,0.681287050247,1,137,13.2408759124,0,139,643.728316874,46
2,70823.0,0,0,1,5,45,0.628124952316,1,137,15.2189781022,1,139,913.510519536,47
3,70819.0,0,0,1,5,53,0.660104036331,1,137,15.0948905109,1,139,914.380635466,48
1,72283.0,0,0,1,6,76,0.658506155014,1,137,12.1240875912,1,139,515.683018463,49
2,70820.0,0,0,1,6,40,0.638901948929,1,137,15.4744525547,1,139,937.015886647,50
3,70819.0,0,0,1,6,60,0.64667391777,1,137,15.1386861314,1,139,913.78209532,51
1,72327.0,0,0,1,7,94,0.674433946609,1,137,14.6277372263,0,139,851.661872048,52
2,70819.0,0,0,1,7,63,0.652731895447,1,137,15.0948905109,1,139,914.086517819,53
3,70819.0,0,0,1,7,39,0.662417888641,1,137,15.1824817518,1,139,912.444396737,54
1,72268.0,0,0,1,8,78,0.753510951996,1,137,13.802919708,1,139,752.835873766,55
2,70820.0,0,0,1,8,46,0.640887022018,1,137,15.4379562044,1,139,936.350901675,56
3,70819.0,0,0,1,8,51,0.643718004227,1,137,15.4671532847,1,139,933.868398454,57
1,72324.0,0,0,1,9,80,0.707600831985,1,137,12.1313868613,0,139,521.497316445,58
2,70819.0,0,0,1,9,61,0.653434991837,1,137,15.2408759124,1,139,912.610669815,59
3,70824.0,0,0,1,9,47,0.671844005585,1,137,15.2189781022,1,139,911.613460713,60
1,72384.0,0,0,2,0,88,0.675561904907,1,137,13.4525547445,0,139,645.11721769,61
2,70821.0,0,0,2,0,60,0.701647043228,1,137,15.503649635,1,139,926.781236582,62
3,70819.0,0,0,2,0,59,0.660538911819,1,137,15.0948905109,1,139,914.174753113,63
1,72256.5,0,0,2,1,83,0.713725090027,1,137,12.8613138686,0,139,635.72327179,64
2,70823.0,0,0,2,1,58,0.662598133087,1,137,15.1532846715,1,139,913.792507514,65
3,70819.0,0,0,2,1,57,0.662818908691,1,137,15.2408759124,1,139,912.713610992,66
1,72305.0,0,0,2,2,71,0.668135881424,1,137,13.0583941606,1,139,624.570094461,67
2,70822.0,0,0,2,2,45,0.64578294754,1,137,15.3722627737,1,139,926.294224989,68
3,70824.0,0,0,2,2,56,0.640503168106,1,137,15.1313868613,1,139,913.423787033,69
1,72421.0,0,0,2,3,91,0.728039979935,1,137,12.5255474453,0,139,537.310004294,70
2,70820.0,0,0,2,3,42,0.662832975388,1,137,15.5328467153,1,139,933.721339631,71
3,70819.0,0,0,2,3,58,0.659198999405,1,137,15.1313868613,1,139,914.556139974,72
1,72381.0,0,0,2,4,69,0.666436910629,1,137,13.5547445255,1,139,661.469407471,73
2,70820.0,0,0,2,4,52,0.632941007614,1,137,15.2189781022,1,139,912.745813654,74
3,70819.0,0,0,2,4,59,0.633071899414,1,137,15.1386861314,1,139,913.590918849,75
1,72338.0,0,0,2,5,84,0.684106826782,1,137,12.9197080292,0,139,640.971446973,76
2,70823.0,0,0,2,5,52,0.652046203613,1,137,14.1824817518,1,139,801.047337913,77
3,70822.0,0,0,2,5,62,0.721181869507,1,137,15.2554744526,1,139,926.823958781,78
1,72331.0,0,0,2,6,86,0.661561965942,1,137,12.5620437956,1,139,519.836195792,79
2,70819.0,0,0,2,6,39,0.683561086655,1,137,15.5328467153,1,139,933.309574925,80
3,70824.0,0,0,2,6,56,0.648081064224,1,137,15.0218978102,1,139,912.830399313,81
1,72259.0,0,0,2,7,77,0.688228130341,1,137,13.2408759124,0,139,647.551846286,82
2,70819.0,0,0,2,7,48,0.672533988953,1,137,15.5328467153,1,139,933.515457278,83
3,70819.0,0,0,2,7,59,0.678231954575,1,137,15.1386861314,1,139,913.708565908,84
1,72287.5,0,0,2,8,78,0.676689863205,1,137,12.4452554745,1,139,616.204701589,85
2,70821.0,0,0,2,8,65,0.641394853592,1,137,15.1313868613,1,139,913.262022327,86
3,70823.5,0,0,2,8,68,0.718738079071,1,137,15.7591240876,1,139,945.463610992,87
1,72377.5,0,0,2,9,78,0.691334962845,1,137,12.7080291971,1,139,529.002361529,88
2,70820.0,0,0,2,9,50,0.664813995361,1,137,15.6058394161,1,139,942.549377415,89
3,70820.0,0,0,2,9,47,0.665369033813,1,137,15.3211678832,1,139,925.969622155,90
1,72416.0,0,0,3,0,92,0.672651052475,1,137,13.7810218978,0,139,644.760519536,91
2,70824.0,0,0,3,0,61,0.677691936493,1,137,15.1532846715,1,139,912.998389867,92
3,70820.0,0,0,3,0,53,0.68626999855,1,137,15.197080292,1,139,913.571167883,93
1,72291.5,0,0,3,1,82,0.703907012939,1,137,12.1897810219,1,139,524.272541863,94
2,70822.0,0,0,3,1,51,0.70242190361,1,137,15.5693430657,1,139,933.555817948,95
3,70820.0,0,0,3,1,50,0.671680927277,1,137,15.5693430657,1,139,932.644053242,96
1,72327.0,0,0,3,2,88,0.778939962387,1,137,12.9708029197,0,139,617.719729498,97
2,70822.0,0,0,3,2,56,0.669815063477,1,137,15.102189781,1,139,905.695362817,98
3,70820.0,0,0,3,2,57,0.649764060974,1,137,15.5255474453,1,139,932.604121941,99
1,72358.0,0,0,3,3,82,0.711558818817,1,137,12.197080292,1,139,514.850579648,100
2,70825.0,0,0,3,3,73,0.641246080399,1,137,15.3211678832,1,139,921.396092744,101
3,70823.0,0,0,3,3,41,0.669569015503,1,137,15.496350365,1,139,933.134177759,102
1,72335.0,0,0,3,4,88,0.659474134445,1,137,14.0729927007,1,139,742.303456419,103
2,70831.0,0,0,3,4,63,0.641997098923,1,137,14.9562043796,1,139,906.703950193,104
3,70820.0,0,0,3,4,55,0.633471012115,1,137,15.2919708029,1,139,924.767067411,105
1,72334.0,0,0,3,5,84,0.674050092697,1,137,12.5547445255,1,139,613.984113353,106
2,70826.0,0,0,3,5,44,0.628772974014,1,137,15.5547445255,1,139,933.204701589,107
3,70826.5,0,0,3,5,69,0.655439853668,1,137,15.8832116788,1,139,940.883319021,108
1,72247.5,0,0,3,6,82,0.659429073334,1,137,13.2627737226,1,139,649.474559897,109
2,70822.0,0,0,3,6,61,0.634980916977,1,137,14.1824817518,1,139,800.664984972,110
3,70819.0,0,0,3,6,61,0.638552904129,1,137,15.1751824818,1,139,914.277908974,111
1,72316.5,0,0,3,7,87,0.682235956192,1,137,13.1313868613,1,139,630.659081151,112
2,70824.0,0,0,3,7,61,0.6359770298,1,137,15.3065693431,1,139,923.375912409,113
3,70820.0,0,0,3,7,66,0.664540052414,1,137,15.1459854015,1,139,913.507943323,114
1,72277.5,0,0,3,8,88,0.660195827484,1,137,12.7080291971,0,139,642.796479176,115
2,70819.0,0,0,3,8,54,0.633269071579,1,137,15.5693430657,1,139,933.791112065,116
3,70819.0,0,0,3,8,62,0.622066020966,1,137,15.1167883212,1,139,913.809789609,117
1,72320.5,0,0,3,9,86,0.679483890533,1,137,12.7810218978,1,139,628.260519536,118
2,70819.0,0,0,3,9,48,0.639302015305,1,137,15.1751824818,1,139,914.233791327,119
3,70821.0,0,0,3,9,52,0.652204990387,1,137,14.2116788321,1,139,801.123980249,120
1,72342.5,0,0,4,0,76,0.658041954041,1,137,11.3868613139,0,139,384.988943753,121
2,70822.0,0,0,4,0,59,0.629554986954,1,137,15.204379562,1,139,912.193215973,122
3,70833.0,0,0,4,0,50,0.644345998764,1,137,15.5328467153,1,139,921.206633748,123
1,72332.5,0,0,4,1,91,0.674297094345,1,137,12.4379562044,1,139,540.027372263,124
2,70829.0,0,0,4,1,66,0.651517152786,1,137,15.3211678832,1,139,925.969622155,125
3,70828.0,0,0,4,1,66,0.657222032547,1,137,15.1824817518,1,139,912.429690854,126
1,72257.5,0,0,4,2,76,0.656459093094,1,137,11.9416058394,1,139,505.158329755,127
2,70820.0,0,0,4,2,65,0.631191015244,1,137,15.1605839416,1,139,914.165199657,128
3,70821.5,0,0,4,2,62,0.636188030243,1,137,15.6058394161,1,139,919.51996565,129
1,72238.0,0,0,4,3,86,0.682094097137,1,137,11.7153284672,1,139,515.96983684,130
2,70821.0,0,0,4,3,53,0.628582000732,1,137,15.1897810219,1,139,913.919600687,131
3,70824.0,0,0,4,3,63,0.654021024704,1,137,15.1240875912,1,139,916.609489051,132
1,72223.5,0,0,4,4,78,0.656940937042,1,137,12.7299270073,1,139,614.213288965,133
2,70819.0,0,0,4,4,69,0.628257036209,1,137,15.1532846715,1,139,914.013095749,134
3,70824.0,0,0,4,4,61,0.637204885483,1,137,15.4452554745,1,139,921.792936883,135
1,72289.5,0,0,4,5,67,0.679198026657,1,137,12.6204379562,1,139,615.796049807,136
2,70824.0,0,0,4,5,59,0.632303953171,1,137,15.4306569343,1,139,924.085229712,137
3,70825.5,0,0,4,5,65,0.661907911301,1,137,15.9124087591,1,139,941.286389008,138
1,72279.5,0,0,4,6,75,0.660074949265,1,137,12.802919708,1,139,639.909403177,139
2,70828.0,0,0,4,6,59,0.641869068146,1,137,15.2700729927,1,139,910.74270073,140
3,70825.0,0,0,4,6,51,0.642586946487,1,137,15.6131386861,1,139,933.136002576,141
1,72286.0,0,0,4,7,70,0.67782998085,1,137,13.3941605839,1,139,642.167024474,142
2,70820.0,0,0,4,7,61,0.632108926773,1,137,15.3138686131,1,139,927.819879777,143
3,70825.0,0,0,4,7,63,0.664108991623,1,137,15.3795620438,1,139,926.413696866,144
1,72259.5,0,0,4,8,73,0.658336877823,1,137,12.4306569343,1,139,529.291112065,145
2,70828.0,0,0,4,8,56,0.638637065887,1,137,15.5766423358,1,139,921.378273937,146
3,70823.0,0,0,4,8,67,0.631084918976,1,137,15.0729927007,1,139,916.215221125,147
1,72329.5,0,0,4,9,87,0.682249069214,1,137,13.0072992701,1,139,627.022005152,148
2,70819.0,0,0,4,9,51,0.63606095314,1,137,15.5328467153,1,139,933.206633748,149
3,70819.0,0,0,4,9,63,0.666184186935,1,137,15.0948905109,1,139,914.071811936,150
1,72383.5,0,0,5,0,85,0.660577058792,1,137,12.3357664234,0,139,526.151137827,151
2,70828.0,0,0,5,0,59,0.641898870468,1,137,15.6861313869,1,139,941.496350365,152
3,70830.5,0,0,5,0,68,0.645664930344,1,137,15.3576642336,1,139,909.334370975,153
1,72201.0,0,0,5,1,91,0.682058095932,1,137,10.897810219,1,139,373.445362817,154
2,70826.0,0,0,5,1,71,0.637011051178,1,137,15.1240875912,1,139,915.535959639,155
3,70819.0,0,0,5,1,57,0.652807950974,1,137,15.1386861314,1,139,913.737977673,156
1,72386.5,0,0,5,2,98,0.660130023956,1,137,13.1313868613,1,139,540.012022327,157
2,70819.0,0,0,5,2,61,0.640671014786,1,137,15.1751824818,1,139,914.395556033,158
3,70821.5,0,0,5,2,73,0.638110160828,1,137,15.2189781022,1,139,914.90757836,159
1,72351.0,0,0,5,3,92,0.676223039627,1,137,12.6788321168,0,139,606.160798626,160
2,70825.0,0,0,5,3,62,0.635293006897,1,137,15.5182481752,1,139,926.736796909,161
3,70823.0,0,0,5,3,53,0.656271934509,1,137,15.2481751825,1,139,912.290897381,162
1,72322.0,0,0,5,4,84,0.659864902496,1,137,13.2481751825,0,139,629.09972091,163
2,70821.0,0,0,5,4,65,0.634259939194,1,137,15.5547445255,1,139,932.028231,164
3,70826.0,0,0,5,4,63,0.637262105942,1,137,15.1678832117,1,139,912.714255045,165
1,72433.5,0,0,5,5,82,0.681860923767,1,137,13.3941605839,1,139,639.725848003,166
2,70821.0,0,0,5,5,55,0.629393100739,1,137,15.1897810219,1,139,913.890188922,167
3,70822.0,0,0,5,5,61,0.655098199844,1,137,15.4306569343,1,139,922.32052383,168
1,72296.0,0,0,5,6,81,0.659046173096,1,137,12.3430656934,1,139,615.197617003,169
2,70827.0,0,0,5,6,60,0.635167121887,1,137,15.1313868613,1,139,915.27672821,170
3,70823.0,0,0,5,6,61,0.627919912338,1,137,15.4525547445,1,139,925.881923572,171
1,72408.5,0,0,5,7,88,0.685513973236,1,137,13.503649635,1,139,638.075354229,172
2,70825.5,0,0,5,7,66,0.638242006302,1,137,15.6569343066,1,139,924.359381709,173
3,70821.0,0,0,5,7,47,0.661629915237,1,137,15.503649635,1,139,933.340060112,174
1,72451.5,0,0,5,8,91,0.660183906555,1,137,13.7518248175,1,139,638.526191498,175
2,70820.0,0,0,5,8,57,0.648599147797,1,137,15.3138686131,1,139,924.790468012,176
3,70833.5,0,0,5,8,71,0.648997068405,1,137,15.496350365,1,139,921.501824818,177
1,72330.5,0,0,5,9,88,0.677107095718,1,137,13.1167883212,0,139,610.162730786,178
2,70819.0,0,0,5,9,56,0.630961179733,1,137,15.0948905109,1,139,914.189458995,179
3,70834.0,0,0,5,9,62,0.66476893425,1,137,15.7445255474,1,139,934.250429369,180
1,72283.5,0,1,0,0,90,0.653827905655,1,137,13.204379562,0,139,638.149098325,181
2,0.0,0,1,0,0,-1,0.0806028842926,1,1,0.0,0,0,nan,182
3,0.0,0,1,0,0,-1,0.085263967514,1,1,0.0,0,0,nan,183
1,72194.5,0,1,0,1,81,0.655920982361,1,137,12.9562043796,0,139,623.689244311,184
2,70851.0,0,1,0,1,63,0.649532079697,1,137,15.3357664234,1,139,914.048196651,185
3,70986.4,0,1,0,1,57,0.634012937546,1,137,15.4525547445,1,139,1001.73486475,186
1,72459.5,0,1,0,2,86,0.680147171021,1,137,12.7737226277,1,139,531.882245599,187
2,70845.0,0,1,0,2,56,0.637092828751,1,137,16.1167883212,1,139,1025.19214255,188
3,70830.0,0,1,0,2,66,0.662873983383,1,137,15.2554744526,1,139,913.073958781,189
1,72695.5,0,1,0,3,86,0.656340122223,1,137,12.5328467153,1,139,533.883104337,190
2,0.0,0,1,0,3,-1,0.0912988185883,1,1,0.0,0,0,nan,191
3,70857.0,0,1,0,3,54,0.635968923569,1,137,15.5912408759,1,139,940.464040361,192
1,72300.0,0,1,0,4,79,0.653116941452,1,137,13.4233576642,0,139,719.819450408,193
2,0.0,0,1,0,4,-1,0.100216150284,1,1,0.0,0,0,nan,194
3,70822.0,0,1,0,4,62,0.640892028809,1,137,15.1532846715,1,139,914.248389867,195
1,72251.5,0,1,0,5,80,0.651088953018,1,137,13.1824817518,1,139,716.856161443,196
2,0.0,0,1,0,5,-1,0.0948040485382,1,1,0.0,0,0,nan,197
3,70869.0,0,1,0,5,52,0.638756036758,1,137,15.7372262774,1,139,933.048089309,198
1,72793.0,0,1,0,6,81,0.680624961853,1,137,12.4452554745,0,139,614.219407471,199
2,0.0,0,1,0,6,-1,0.0840229988098,1,1,0.0,0,0,nan,200
3,70977.4,0,1,0,6,66,0.635189056396,1,137,15.6131386861,1,139,1003.85659081,201
1,72311.0,0,1,0,7,87,0.680961847305,1,137,13.7080291971,1,139,673.88471447,202
2,0.0,0,1,0,7,-1,0.0880401134491,1,1,0.0,0,0,nan,203
3,0.0,0,1,0,7,-1,0.0831379890442,1,1,0.0,0,0,nan,204
1,72176.5,0,1,0,8,69,0.655449867249,1,137,12.1386861314,1,139,520.664448261,205
2,70872.0,0,1,0,8,47,0.665570020676,1,137,15.9343065693,1,139,946.194182052,206
3,70835.0,0,1,0,8,49,0.632771968842,1,137,15.3211678832,1,139,910.881386861,207
1,72497.5,0,1,0,9,79,0.67672085762,1,137,12.8467153285,1,139,531.424860455,208
2,70851.0,0,1,0,9,57,0.635403156281,1,137,15.4160583942,1,139,910.950622585,209
3,70845.0,0,1,0,9,58,0.659502983093,1,137,16.0729927007,1,139,1026.25933877,210
1,72666.0,0,1,1,0,88,0.651752948761,1,137,12.8613138686,1,139,636.987977673,211
2,70849.0,0,1,1,0,59,0.630086898804,1,137,16.5182481752,1,139,1043.56032632,212
3,70842.0,0,1,1,0,49,0.640655994415,1,137,15.9562043796,1,139,1029.38042078,213
1,72379.0,0,1,1,1,87,0.6781270504,1,137,13.5109489051,0,139,654.398776299,214
2,70881.5,0,1,1,1,70,0.635129928589,1,137,15.8394160584,1,139,932.076964362,215
3,70820.0,0,1,1,1,67,0.657647132874,1,137,15.1824817518,1,139,914.15027909,216
1,72482.0,0,1,1,2,82,0.655360937119,1,137,14.2481751825,1,139,649.129132675,217
2,70980.0,0,1,1,2,55,0.644553184509,1,137,15.6204379562,1,139,1003.69310863,218
3,70972.6,0,1,1,2,52,0.629466056824,1,137,15.5766423358,1,139,1003.68709747,219
1,72444.5,0,1,1,3,86,0.674767971039,1,137,13.5766423358,1,139,643.010626878,220
2,70881.0,0,1,1,3,60,0.640877008438,1,137,15.6058394161,1,139,927.799377415,221
3,70843.5,0,1,1,3,53,0.656129837036,1,137,16.4233576642,1,139,1044.70180335,222
1,72348.5,0,1,1,4,84,0.655283927917,1,137,12.5401459854,0,139,531.044332331,223
2,70972.8,0,1,1,4,60,0.626137971878,1,137,15.5766423358,1,139,1005.33415629,224
3,70859.0,0,1,1,4,43,0.639470100403,1,137,15.795620438,1,139,938.060863031,225
1,72316.0,0,1,1,5,75,0.674554109573,1,137,13.1240875912,1,139,566.888900816,226
2,70823.0,0,1,1,5,44,0.629132986069,1,137,15.5182481752,1,139,933.133855732,227
3,0.0,0,1,1,5,-1,0.0834579467773,1,1,0.0,0,0,nan,228
1,72338.0,0,1,1,6,79,0.679463863373,1,137,13.8540145985,0,139,657.478531559,229
2,70983.5,0,1,1,6,65,0.63801407814,1,137,16.2189781022,1,139,1022.11346071,230
3,70840.0,0,1,1,6,64,0.653620958328,1,137,15.9781021898,1,139,1027.5951052,231
1,72347.0,0,1,1,7,77,0.654500961304,1,137,12.2773722628,1,139,520.951910691,232
2,70984.4,0,1,1,7,37,0.632267951965,1,137,15.8321167883,1,139,1021.55249034,233
3,0.0,0,1,1,7,-1,0.086177110672,1,1,0.0,0,0,nan,234
1,72266.5,0,1,1,8,79,0.652215003967,1,137,12.0145985401,1,139,518.440961786,235
2,70855.0,0,1,1,8,51,0.640931844711,1,137,15.7737226277,1,139,934.07342207,236
3,70860.0,0,1,1,8,53,0.645560979843,1,137,15.9562043796,1,139,955.80689137,237
1,72285.5,0,1,1,9,75,0.671291828156,1,137,12.6350364964,0,139,611.204057535,238
2,71019.1,0,1,1,9,80,0.639358043671,1,137,15.598540146,1,139,916.080291971,239
3,70850.0,0,1,1,9,59,0.65284204483,1,137,16.1532846715,1,139,1027.8072134,240
1,72432.5,0,1,2,0,83,0.656938076019,1,137,13.5620437956,1,139,642.115607557,241
2,0.0,0,1,2,0,-1,0.0897290706635,1,1,0.0,0,0,nan,242
3,0.0,0,1,2,0,-1,0.0841779708862,1,1,0.0,0,0,nan,243
1,72356.0,0,1,2,1,82,0.6603910923,1,137,12.3795620438,1,139,534.281343924,244
2,70875.0,0,1,2,1,57,0.629497051239,1,137,15.9416058394,1,139,942.864212108,245
3,70854.0,0,1,2,1,64,0.647212028503,1,137,15.5255474453,1,139,925.133533705,246
1,72362.5,0,1,2,2,91,0.65504193306,1,137,12.4160583942,1,139,506.891799055,247
2,70856.0,0,1,2,2,51,0.642738819122,1,137,15.3649635036,1,139,914.998175182,248
3,70822.0,0,1,2,2,60,0.673099994659,1,137,15.0656934307,1,139,905.105946758,249
1,72270.0,0,1,2,3,65,0.689866781235,1,137,11.2700729927,1,139,413.272112495,250
2,70897.0,0,1,2,3,50,0.636506080627,1,137,16.1386861314,1,139,949.47327179,251
3,70861.0,0,1,2,3,64,0.641591072083,1,137,15.4452554745,1,139,919.131172177,252
1,72421.5,0,1,2,4,77,0.676983118057,1,137,14.2408759124,1,139,665.89008158,253
2,70833.0,0,1,2,4,63,0.631147861481,1,137,15.5547445255,1,139,921.645878059,254
3,70884.0,0,1,2,4,56,0.657084941864,1,137,16.0072992701,1,139,951.786711035,255
1,72480.5,0,1,2,5,96,0.654132127762,1,137,14.4087591241,0,139,760.155216831,256
2,71635.0,0,1,2,5,67,0.630801916122,1,137,14.9781021898,1,139,832.830399313,257
3,70830.0,0,1,2,5,58,0.631986141205,1,137,15.3722627737,1,139,919.308930872,258
1,72367.0,0,1,2,6,87,0.672631978989,1,137,12.7372262774,1,139,525.636324603,259
2,70868.0,0,1,2,6,51,0.645231962204,1,137,16.1313868613,1,139,940.600257621,260
3,70824.0,0,1,2,6,64,0.659914970398,1,137,15.3722627737,1,139,918.529519107,261
1,72314.5,0,1,2,7,85,0.672123908997,1,137,13.204379562,1,139,648.972627737,262
2,70864.0,0,1,2,7,64,0.651317119598,1,137,15.4379562044,1,139,928.174431086,263
3,0.0,0,1,2,7,-1,0.0835528373718,1,1,0.0,0,0,nan,264
1,72335.5,0,1,2,8,88,0.675909042358,1,137,11.9270072993,1,139,510.43580936,265
2,0.0,0,1,2,8,-1,0.112717866898,1,1,0.0,0,0,nan,266
3,0.0,0,1,2,8,-1,0.0794038772583,1,1,0.0,0,0,nan,267
1,72684.5,0,1,2,9,82,0.667410135269,1,137,12.7080291971,1,139,537.105302705,268
2,71692.0,0,1,2,9,66,0.660227060318,1,137,15.598540146,1,139,849.874409618,269
3,70835.0,0,1,2,9,45,0.651573896408,1,137,15.6861313869,1,139,934.422820953,270
1,72413.0,0,1,3,0,90,0.691401004791,1,137,12.5693430657,0,139,532.114641477,271
2,70833.0,0,1,3,0,53,0.640328884125,1,137,15.4160583942,1,139,934.891799055,272
3,70843.0,0,1,3,0,53,0.667716026306,1,137,16.3357664234,1,139,1037.57760842,273
1,72331.5,0,1,3,1,76,0.671411991119,1,137,12.6861313869,1,139,610.202232718,274
2,0.0,0,1,3,1,-1,0.0893709659576,1,1,0.0,0,0,nan,275
3,70863.0,0,1,3,1,57,0.646944999695,1,137,15.5620437956,1,139,921.380313439,276
1,72232.0,0,1,3,2,84,0.670376062393,1,137,11.3868613139,1,139,405.047767282,277
2,70842.5,0,1,3,2,68,0.653664827347,1,137,16.2919708029,1,139,1039.42883212,278
3,70835.0,0,1,3,2,62,0.6586561203,1,137,15.2700729927,1,139,914.463288965,279
1,72370.5,0,1,3,3,95,0.68638086319,1,137,11.9562043796,1,139,507.49806784,280
2,70824.0,0,1,3,3,63,0.647586107254,1,137,15.4671532847,1,139,915.765457278,281
3,70849.0,0,1,3,3,67,0.670903921127,1,137,15.8467153285,1,139,933.557213396,282
1,72259.0,0,1,3,4,86,0.666212081909,1,137,13.0,1,139,655.117647059,283
2,0.0,0,1,3,4,-1,0.0906419754028,1,1,0.0,0,0,nan,284
3,70830.0,0,1,3,4,70,0.647692918777,1,137,15.197080292,1,139,912.085873766,285
1,72433.5,0,1,3,5,91,0.672706127167,1,137,13.4452554745,1,139,633.263525118,286
2,70856.0,0,1,3,5,66,0.665303945541,1,137,15.6131386861,1,139,938.7830614,287
3,70823.5,0,1,3,5,57,0.657445192337,1,137,15.6715328467,1,139,934.075139545,288
1,72375.0,0,1,3,6,80,0.686893939972,1,137,11.7518248175,0,139,409.702662087,289
2,70828.5,0,1,3,6,68,0.641083955765,1,137,15.8905109489,1,139,956.965865178,290
3,0.0,0,1,3,6,-1,0.0885090827942,1,1,0.0,0,0,nan,291
1,72301.5,0,1,3,7,66,0.688416004181,1,137,12.4452554745,0,139,532.425289824,292
2,70852.0,0,1,3,7,60,0.644216060638,1,137,16.3722627737,1,139,1028.32363675,293
3,70865.0,0,1,3,7,67,0.670237064362,1,137,15.7664233577,1,139,933.239158437,294
1,72247.5,0,1,3,8,93,0.668792009354,1,137,12.9343065693,0,139,634.017711464,295
2,0.0,0,1,3,8,-1,0.0835371017456,1,1,0.0,0,0,nan,296
3,70853.5,0,1,3,8,63,0.659888029099,1,137,16.7518248175,1,139,1060.21736797,297
1,72463.5,0,1,3,9,88,0.669281959534,1,137,12.6204379562,0,139,526.531343924,298
