method, obj, restrictions,directeds,rejects,iter,changes, time
1,2214.5,1,2,4,16,52,0.227388143539
1,2143.0,1,2,4,17,50,0.226278066635
1,2221.5,1,2,4,18,47,0.227238893509
1,2176.0,1,2,4,19,49,0.226441144943
1,2223.5,1,2,4,20,23,0.22752404213
1,2235.0,1,2,4,21,47,0.228575944901
1,2192.0,1,2,4,22,26,0.22509098053
1,2241.5,1,2,4,23,45,0.226647138596
1,2135.0,1,2,4,24,48,0.22651720047
1,2231.0,1,2,4,25,48,0.2273478508
1,2181.0,1,2,4,26,30,0.22710609436
1,2305.5,1,2,4,27,53,0.228032827377
1,2208.5,1,2,4,28,32,0.22537112236
1,2172.5,1,2,4,29,34,0.225839138031
1,2213.0,1,2,5,0,36,0.227095127106
1,2223.0,1,2,5,1,46,0.226276159286
1,2213.0,1,2,5,2,44,0.227507829666
1,2214.0,1,2,5,3,43,0.227579116821
1,2140.0,1,2,5,4,46,0.227298974991
1,2199.0,1,2,5,5,45,0.226531028748
1,2229.0,1,2,5,6,29,0.226319074631
1,2241.0,1,2,5,7,43,0.226050853729
1,2177.5,1,2,5,8,52,0.227200984955
1,2171.5,1,2,5,9,44,0.227072954178
1,2196.0,1,2,5,10,26,0.225785017014
1,2201.5,1,2,5,11,49,0.226897001266
1,2140.0,1,2,5,12,48,0.226622104645
1,2196.0,1,2,5,13,44,0.227377891541
1,2234.5,1,2,5,14,37,0.226787090302
1,2177.5,1,2,5,15,50,0.227226018906
1,2262.5,1,2,5,16,45,0.235792160034
1,2257.0,1,2,5,17,46,0.259863853455
1,2170.5,1,2,5,18,33,0.248347997665
1,2222.0,1,2,5,19,49,0.249236106873
1,2159.5,1,2,5,20,46,0.247052907944
1,2162.5,1,2,5,21,49,0.248719930649
1,2189.0,1,2,5,22,36,0.247230052948
1,2183.0,1,2,5,23,23,0.247450113297
1,2119.0,1,2,5,24,40,0.246224164963
1,2102.0,1,2,5,25,49,0.248097896576
1,2173.5,1,2,5,26,39,0.248399019241
1,2252.5,1,2,5,27,36,0.249263048172
1,2203.5,1,2,5,28,49,0.247331857681
1,2175.0,1,2,5,29,35,0.248512029648
1,2136.0,1,3,0,0,39,0.246400117874
1,2138.5,1,3,0,1,35,0.246261835098
1,2265.5,1,3,0,2,41,0.247341871262
1,2205.5,1,3,0,3,35,0.248116016388
1,2180.5,1,3,0,4,35,0.246553897858
1,2150.5,1,3,0,5,30,0.247512102127
1,2103.0,1,3,0,6,40,0.247632980347
1,2224.0,1,3,0,7,34,0.248874902725
1,2126.0,1,3,0,8,52,0.246152162552
1,2235.0,1,3,0,9,37,0.246767997742
1,2259.5,1,3,0,10,26,0.245190858841
1,2218.0,1,3,0,11,43,0.248294115067
1,2183.5,1,3,0,12,32,0.247568845749
1,2205.5,1,3,0,13,39,0.248126029968
1,2192.0,1,3,0,14,48,0.246786117554
1,2223.0,1,3,0,15,13,0.247602939606
1,2150.5,1,3,0,16,32,0.245318889618
1,2217.5,1,3,0,17,17,0.246720075607
1,2190.0,1,3,0,18,32,0.247096061707
1,2195.0,1,3,0,19,38,0.249074935913
1,2132.0,1,3,0,20,38,0.253207921982
1,2149.5,1,3,0,21,26,0.24888586998
1,2195.0,1,3,0,22,42,0.247368097305
1,2251.5,1,3,0,23,37,0.248287916183
1,2180.0,1,3,0,24,37,0.245524168015
1,2154.5,1,3,0,25,37,0.24667596817
1,2175.0,1,3,0,26,34,0.246895074844
1,2148.5,1,3,0,27,40,0.249448060989
1,2258.5,1,3,0,28,43,0.245851993561
1,2316.5,1,3,0,29,46,0.225353002548
1,2242.0,1,3,1,0,37,0.232517004013
1,2165.5,1,3,1,1,35,0.224151134491
1,2147.0,1,3,1,2,37,0.226618051529
1,2174.0,1,3,1,3,36,0.226712226868
1,2158.0,1,3,1,4,39,0.224613904953
1,2246.5,1,3,1,5,39,0.2251060009
1,2205.0,1,3,1,6,44,0.225284099579
1,2227.0,1,3,1,7,37,0.225168943405
1,2149.0,1,3,1,8,44,0.226218938828
1,2192.0,1,3,1,9,42,0.227462053299
1,2193.0,1,3,1,10,37,0.223963975906
1,2155.0,1,3,1,11,39,0.225880146027
1,2262.0,1,3,1,12,39,0.239154100418
1,2253.5,1,3,1,13,46,0.226184844971
1,2193.0,1,3,1,14,48,0.228416919708
1,2201.5,1,3,1,15,44,0.231633901596
1,2277.5,1,3,1,16,50,0.230132102966
1,2182.5,1,3,1,17,37,0.227916955948
1,2214.0,1,3,1,18,19,0.227405071259
1,2309.5,1,3,1,19,35,0.231402873993
1,2247.5,1,3,1,20,41,0.228181838989
1,2153.0,1,3,1,21,47,0.226470947266
1,2204.0,1,3,1,22,15,0.225941896439
1,2154.0,1,3,1,23,40,0.224915027618
1,2154.5,1,3,1,24,32,0.227339029312
1,2210.5,1,3,1,25,20,0.228108882904
1,2146.5,1,3,1,26,34,0.225713014603
1,2133.5,1,3,1,27,40,0.226475954056
1,2152.0,1,3,1,28,47,0.228044033051
1,2159.0,1,3,1,29,34,0.226136922836
1,2123.5,1,3,2,0,34,0.226514816284
1,2163.0,1,3,2,1,45,0.22539806366
1,2141.0,1,3,2,2,35,0.225136041641
1,2167.5,1,3,2,3,23,0.230985164642
1,2204.5,1,3,2,4,41,0.226286888123
1,2196.0,1,3,2,5,41,0.226480960846
1,2255.0,1,3,2,6,47,0.226646184921
1,2261.5,1,3,2,7,43,0.228064060211
1,2182.5,1,3,2,8,36,0.227864980698
1,2206.5,1,3,2,9,47,0.226689100266
1,2183.0,1,3,2,10,37,0.22635102272
1,2164.0,1,3,2,11,39,0.228353977203
1,2178.0,1,3,2,12,50,0.226823091507
1,2214.0,1,3,2,13,40,0.226557970047
1,2112.0,1,3,2,14,42,0.226501226425
1,2212.0,1,3,2,15,30,0.226516008377
1,2177.0,1,3,2,16,36,0.229434013367
1,2259.5,1,3,2,17,44,0.226927995682
1,2237.5,1,3,2,18,49,0.225961923599
1,2242.0,1,3,2,19,24,0.226482152939
1,2216.5,1,3,2,20,41,0.22829914093
1,2167.0,1,3,2,21,50,0.226988077164
1,2144.0,1,3,2,22,47,0.225275039673
1,2193.5,1,3,2,23,44,0.225396871567
1,2170.0,1,3,2,24,36,0.226827144623
1,2186.5,1,3,2,25,49,0.228001117706
1,2189.0,1,3,2,26,42,0.226558208466
1,2261.0,1,3,2,27,41,0.227374076843
1,2115.0,1,3,2,28,43,0.224487066269
1,2142.0,1,3,2,29,50,0.227981090546
1,2178.5,1,3,3,0,43,0.225740909576
1,2232.0,1,3,3,1,52,0.22655916214
1,2189.5,1,3,3,2,48,0.226083993912
1,2193.0,1,3,3,3,49,0.228529930115
1,2294.0,1,3,3,4,50,0.226456165314
1,2185.0,1,3,3,5,45,0.227437019348
1,2269.0,1,3,3,6,28,0.226671934128
1,2205.5,1,3,3,7,42,0.226171016693
1,2205.5,1,3,3,8,37,0.228620052338
1,2182.0,1,3,3,9,40,0.226761817932
1,2256.5,1,3,3,10,50,0.226243019104
1,2232.5,1,3,3,11,52,0.225508928299
1,2226.5,1,3,3,12,45,0.228379964828
1,2216.0,1,3,3,13,51,0.226193904877
1,2197.0,1,3,3,14,43,0.225245952606
1,2222.0,1,3,3,15,56,0.226335048676
1,2122.0,1,3,3,16,40,0.22513794899
1,2308.5,1,3,3,17,38,0.227526903152
1,2181.0,1,3,3,18,39,0.226526021957
1,2247.5,1,3,3,19,45,0.226384878159
1,2175.0,1,3,3,20,52,0.226837873459
1,2198.0,1,3,3,21,45,0.229209184647
1,2222.5,1,3,3,22,41,0.225601911545
1,2104.0,1,3,3,23,48,0.225519895554
1,2179.0,1,3,3,24,48,0.226041078568
1,2218.0,1,3,3,25,27,0.227025985718
1,2268.5,1,3,3,26,21,0.228452920914
1,2167.0,1,3,3,27,42,0.226660966873
1,2247.0,1,3,3,28,49,0.226050853729
1,2249.0,1,3,3,29,34,0.225223064423
1,2226.5,1,3,4,0,51,0.228319883347
1,2232.0,1,3,4,1,51,0.226912021637
1,2174.0,1,3,4,2,43,0.225442886353
1,2218.0,1,3,4,3,49,0.227041959763
1,2174.0,1,3,4,4,47,0.227083921432
1,2119.0,1,3,4,5,49,0.226152896881
1,2191.0,1,3,4,6,47,0.225594997406
1,2203.0,1,3,4,7,53,0.226361989975
1,2094.5,1,3,4,8,50,0.22633099556
1,2064.5,1,3,4,9,46,0.229073047638
1,2139.5,1,3,4,10,44,0.225686073303
1,2266.5,1,3,4,11,59,0.225255966187
1,2218.0,1,3,4,12,41,0.225562095642
1,2155.0,1,3,4,13,44,0.22830915451
1,2246.0,1,3,4,14,45,0.226590871811
1,2187.5,1,3,4,15,40,0.227316141129
1,2233.5,1,3,4,16,53,0.226480007172
1,2257.0,1,3,4,17,35,0.225355863571
1,2258.0,1,3,4,18,43,0.232506990433
1,2152.0,1,3,4,19,49,0.225178956985
1,2158.0,1,3,4,20,43,0.226480960846
1,2339.0,1,3,4,21,44,0.225919008255
1,2191.0,1,3,4,22,35,0.227252960205
1,2235.0,1,3,4,23,44,0.227422952652
1,2276.5,1,3,4,24,50,0.226573944092
1,2244.0,1,3,4,25,43,0.226855039597
1,2217.0,1,3,4,26,38,0.226961135864
1,2253.5,1,3,4,27,42,0.226591110229
1,2201.5,1,3,4,28,45,0.225864887238
1,2271.5,1,3,4,29,29,0.22576713562
1,2161.0,1,3,5,0,56,0.225367069244
1,2155.0,1,3,5,1,50,0.227020025253
1,2169.0,1,3,5,2,45,0.227063894272
1,2113.0,1,3,5,3,51,0.226005077362
1,2127.5,1,3,5,4,29,0.227224111557
1,2208.5,1,3,5,5,57,0.226454019547
1,2211.0,1,3,5,6,45,0.22546505928
1,2226.5,1,3,5,7,52,0.227013111115
1,2135.0,1,3,5,8,44,0.226730823517
1,2228.0,1,3,5,9,52,0.226196050644
1,2226.0,1,3,5,10,53,0.226572036743
1,2176.5,1,3,5,11,40,0.225880146027
1,2214.5,1,3,5,12,43,0.226302862167
1,2196.0,1,3,5,13,52,0.226570129395
1,2230.5,1,3,5,14,43,0.227159023285
1,2253.5,1,3,5,15,61,0.227155923843
1,2245.5,1,3,5,16,49,0.225151062012
1,2429.5,1,3,5,17,56,0.22566485405
1,2185.0,1,3,5,18,39,0.226077079773
1,2324.5,1,3,5,19,37,0.226933956146
1,2236.0,1,3,5,20,51,0.242056846619
1,2121.0,1,3,5,21,51,0.22496509552
1,2153.5,1,3,5,22,57,0.225530147552
1,2182.0,1,3,5,23,38,0.226197004318
1,2159.0,1,3,5,24,42,0.225766897202
1,2146.5,1,3,5,25,44,0.226334095001
1,2299.5,1,3,5,26,47,0.227478981018
1,2241.5,1,3,5,27,65,0.22651386261
1,2280.5,1,3,5,28,51,0.225271940231
1,2203.5,1,3,5,29,49,0.225277900696
1,2119.0,1,4,0,0,33,0.224577188492
1,2144.5,1,4,0,1,42,0.224681854248
1,2175.5,1,4,0,2,38,0.226367950439
1,2114.5,1,4,0,3,31,0.223752975464
1,2163.0,1,4,0,4,35,0.223848104477
1,2155.5,1,4,0,5,39,0.226014137268
1,2169.0,1,4,0,6,44,0.227329015732
1,2164.0,1,4,0,7,39,0.226011991501
1,2276.5,1,4,0,8,54,0.226480007172
1,2261.0,1,4,0,9,43,0.225094079971
1,2222.0,1,4,0,10,41,0.22486782074
1,2190.5,1,4,0,11,43,0.226610183716
1,2226.0,1,4,0,12,38,0.225228071213
1,2214.5,1,4,0,13,71,0.223424911499
1,2222.0,1,4,0,14,40,0.226302146912
1,2159.5,1,4,0,15,36,0.223556041718
1,2096.0,1,4,0,16,41,0.224565029144
1,2154.0,1,4,0,17,42,0.225631952286
1,2149.5,1,4,0,18,68,0.222759962082
1,2105.5,1,4,0,19,36,0.225954055786
1,2213.0,1,4,0,20,52,0.225852966309
1,2147.0,1,4,0,21,44,0.223368167877
1,2135.5,1,4,0,22,41,0.224881887436
1,2202.0,1,4,0,23,52,0.226395845413
1,2156.0,1,4,0,24,47,0.226764917374
1,2160.5,1,4,0,25,68,0.223229169846
1,2185.0,1,4,0,26,38,0.224649190903
1,2140.0,1,4,0,27,32,0.223211050034
1,2186.0,1,4,0,28,50,0.226646900177
1,2293.0,1,4,0,29,46,0.225265026093
1,2195.5,1,4,1,0,41,0.298878908157
1,2264.0,1,4,1,1,50,0.226386070251
1,2188.0,1,4,1,2,46,0.226355075836
1,2177.0,1,4,1,3,50,0.224756002426
1,2118.0,1,4,1,4,47,0.226383924484
1,2177.0,1,4,1,5,18,0.226181983948
1,2132.0,1,4,1,6,66,0.223210811615
1,2151.5,1,4,1,7,46,0.225878953934
1,2156.5,1,4,1,8,70,0.224946022034
1,2186.5,1,4,1,9,51,0.225121021271
1,2178.0,1,4,1,10,44,0.226087093353
1,2180.5,1,4,1,11,44,0.227132081985
1,2158.5,1,4,1,12,72,0.280579090118
1,2153.0,1,4,1,13,47,0.225239992142
1,2228.0,1,4,1,14,46,0.225769042969
1,2216.0,1,4,1,15,38,0.223963022232
1,2211.0,1,4,1,16,44,0.224286794662
1,2224.5,1,4,1,17,29,0.226660966873
1,2229.5,1,4,1,18,42,0.225172996521
1,2166.0,1,4,1,19,43,0.225603818893
1,2245.0,1,4,1,20,46,0.245862960815
1,2138.0,1,4,1,21,72,0.298285961151
1,2172.5,1,4,1,22,37,0.303623914719
1,2137.0,1,4,1,23,59,0.253345012665
1,2197.0,1,4,1,24,39,0.226311922073
1,2183.0,1,4,1,25,50,0.226665019989
1,2225.0,1,4,1,26,55,0.225685834885
1,2234.0,1,4,1,27,49,0.224720001221
1,2128.0,1,4,1,28,51,0.225920200348
1,2206.5,1,4,1,29,49,0.224767923355
1,2184.0,1,4,2,0,34,0.225030183792
1,2180.5,1,4,2,1,68,0.223033905029
1,2253.0,1,4,2,2,51,0.228119850159
1,2107.0,1,4,2,3,54,0.226274013519
1,2141.0,1,4,2,4,38,0.225795030594
1,2127.5,1,4,2,5,41,0.224677085876
1,2241.0,1,4,2,6,77,0.223779916763
1,2177.0,1,4,2,7,47,0.228003025055
1,2223.5,1,4,2,8,47,0.226881027222
1,2146.0,1,4,2,9,52,0.223755836487
1,2221.5,1,4,2,10,42,0.223632097244
1,2225.0,1,4,2,11,45,0.226670980453
1,2319.0,1,4,2,12,50,0.226102113724
1,2149.5,1,4,2,13,76,0.223389148712
1,2217.5,1,4,2,14,47,0.225610971451
1,2204.0,1,4,2,15,41,0.22375702858
1,2258.0,1,4,2,16,51,0.226113080978
1,2208.5,1,4,2,17,50,0.224860906601
1,2272.0,1,4,2,18,52,0.224562883377
1,2182.0,1,4,2,19,42,0.225300073624
1,2114.0,1,4,2,20,74,0.223938941956
1,2153.0,1,4,2,21,47,0.224740982056
1,2190.0,1,4,2,22,66,0.222492933273
1,2123.0,1,4,2,23,45,0.22568488121
1,2145.5,1,4,2,24,50,0.224771022797
1,2220.0,1,4,2,25,55,0.226723909378
1,2228.5,1,4,2,26,49,0.225863933563
1,2257.0,1,4,2,27,62,0.223522901535
1,2128.0,1,4,2,28,46,0.224879026413
1,2265.0,1,4,2,29,48,0.227420091629
1,2199.5,1,4,3,0,70,0.223145008087
1,2207.0,1,4,3,1,45,0.22566485405
1,2181.5,1,4,3,2,71,0.223163127899
1,2110.0,1,4,3,3,49,0.226029157639
1,2196.5,1,4,3,4,44,0.225479125977
1,2141.5,1,4,3,5,69,0.222883939743
1,2164.0,1,4,3,6,52,0.225816011429
1,2187.5,1,4,3,7,28,0.225709199905
1,2228.0,1,4,3,8,45,0.22725892067
1,2233.0,1,4,3,9,48,0.22426199913
1,2164.5,1,4,3,10,47,0.224262952805
1,2224.0,1,4,3,11,43,0.224476099014
1,2333.5,1,4,3,12,44,0.226138114929
1,2158.5,1,4,3,13,40,0.225144863129
1,2201.0,1,4,3,14,42,0.226182937622
1,2151.0,1,4,3,15,60,0.224348068237
1,2281.5,1,4,3,16,50,0.225675106049
1,2130.5,1,4,3,17,50,0.226258993149
1,2214.0,1,4,3,18,28,0.227188110352
1,2203.5,1,4,3,19,38,0.225826025009
1,2215.5,1,4,3,20,49,0.225023984909
1,2169.5,1,4,3,21,52,0.226408004761
1,2179.0,1,4,3,22,45,0.224762916565
1,2305.5,1,4,3,23,53,0.225419998169
1,2169.5,1,4,3,24,53,0.226457834244
1,2114.5,1,4,3,25,42,0.225406885147
1,2160.0,1,4,3,26,43,0.226208925247
1,2158.0,1,4,3,27,64,0.224939107895
1,2145.0,1,4,3,28,43,0.225003957748
1,2251.5,1,4,3,29,72,0.222716808319
1,2154.5,1,4,4,0,48,0.225627183914
1,2153.0,1,4,4,1,42,0.226142168045
1,2270.0,1,4,4,2,59,0.225987911224
1,2303.5,1,4,4,3,42,0.22478890419
1,2153.0,1,4,4,4,48,0.227530956268
1,2087.5,1,4,4,5,40,0.225435972214
1,2271.0,1,4,4,6,46,0.226417064667
1,2106.5,1,4,4,7,39,0.225604057312
1,2196.0,1,4,4,8,32,0.227162122726
1,2201.0,1,4,4,9,49,0.226015090942
1,2230.5,1,4,4,10,47,0.226672172546
1,2336.0,1,4,4,11,46,0.227863073349
1,2157.0,1,4,4,12,50,0.226212024689
1,2278.0,1,4,4,13,75,0.224689006805
1,2300.0,1,4,4,14,35,0.227672815323
1,2331.5,1,4,4,15,59,0.225104093552
1,2240.5,1,4,4,16,49,0.224761009216
1,2286.5,1,4,4,17,61,0.22496008873
1,2173.0,1,4,4,18,42,0.227152824402
1,2195.0,1,4,4,19,55,0.22677898407
1,2331.0,1,4,4,20,58,0.226342916489
1,2245.0,1,4,4,21,61,0.224524021149
1,2208.5,1,4,4,22,45,0.226423978806
1,2207.0,1,4,4,23,51,0.225994110107
1,2204.5,1,4,4,24,41,0.225589990616
1,2185.0,1,4,4,25,54,0.225867986679
1,2219.0,1,4,4,26,64,0.223942041397
1,2201.0,1,4,4,27,53,0.226399183273
1,2205.0,1,4,4,28,52,0.225217103958
1,2310.5,1,4,4,29,51,0.225654840469
1,2231.5,1,4,5,0,47,0.225405931473
1,2159.0,1,4,5,1,52,0.227566003799
1,2179.0,1,4,5,2,53,0.227494001389
1,2131.5,1,4,5,3,41,0.224539995193
1,2286.0,1,4,5,4,74,0.224083900452
1,2206.0,1,4,5,5,56,0.226143121719
1,2103.0,1,4,5,6,51,0.225065946579
1,2242.0,1,4,5,7,56,0.226317882538
1,2246.0,1,4,5,8,58,0.304839849472
1,2137.0,1,4,5,9,51,0.304007053375
1,2244.0,1,4,5,10,58,0.226652145386
1,2248.5,1,4,5,11,53,0.226114988327
1,2234.0,1,4,5,12,67,0.223716974258
1,2316.0,1,4,5,13,50,0.226926088333
1,2225.0,1,4,5,14,41,0.227022171021
1,2204.5,1,4,5,15,48,0.224066019058
1,2054.0,1,4,5,16,56,0.224900007248
1,2192.0,1,4,5,17,45,0.224436044693
1,2161.0,1,4,5,18,71,0.224457979202
1,2236.5,1,4,5,19,52,0.22633600235
1,2210.0,1,4,5,20,48,0.226354122162
1,2192.0,1,4,5,21,45,0.225975990295
1,2175.5,1,4,5,22,51,0.226438045502
1,2320.5,1,4,5,23,53,0.226557970047
1,2204.0,1,4,5,24,46,0.225646018982
1,2120.0,1,4,5,25,43,0.226587057114
1,2141.0,1,4,5,26,48,0.226370811462
1,2191.5,1,4,5,27,52,0.235193967819
1,2241.0,1,4,5,28,58,0.22666478157
1,2306.5,1,4,5,29,52,0.226315975189
1,2235.0,1,5,0,0,49,0.224869966507
1,2215.0,1,5,0,1,17,0.226880073547
1,2198.0,1,5,0,2,40,0.225157976151
1,2108.0,1,5,0,3,52,0.224029064178
1,2259.5,1,5,0,4,48,0.224446058273
1,2117.5,1,5,0,5,47,0.225119113922
1,2242.5,1,5,0,6,39,0.225776910782
1,2208.5,1,5,0,7,46,0.225622177124
1,2188.0,1,5,0,8,46,0.224382162094
1,2149.0,1,5,0,9,63,0.221548080444
1,2260.5,1,5,0,10,58,0.225320100784
1,2158.5,1,5,0,11,32,0.22473192215
1,2172.5,1,5,0,12,36,0.224889039993
1,2201.0,1,5,0,13,45,0.225857019424
1,2196.0,1,5,0,14,44,0.225574970245
1,2304.5,1,5,0,15,41,0.225121974945
1,2124.5,1,5,0,16,20,0.225375890732
1,2191.5,1,5,0,17,49,0.224918842316
1,2204.5,1,5,0,18,39,0.225347995758
1,2239.5,1,5,0,19,78,0.223786115646
1,2183.0,1,5,0,20,50,0.22665810585
1,2130.0,1,5,0,21,71,0.222964048386
1,2186.5,1,5,0,22,71,0.223127126694
1,2196.0,1,5,0,23,41,0.224889993668
1,2096.5,1,5,0,24,63,0.223285913467
1,2129.5,1,5,0,25,35,0.225160121918
1,2168.0,1,5,0,26,26,0.2268409729
1,2157.5,1,5,0,27,40,0.224668979645
1,2200.0,1,5,0,28,62,0.22357916832
1,2239.0,1,5,0,29,51,0.225960969925
1,2212.0,1,5,1,0,45,0.225300073624
1,2266.5,1,5,1,1,50,0.226395130157
1,2104.0,1,5,1,2,62,0.225337028503
1,2185.5,1,5,1,3,51,0.22504401207
1,2319.5,1,5,1,4,48,0.224881887436
1,2256.5,1,5,1,5,48,0.225035905838
1,2164.0,1,5,1,6,46,0.225248098373
1,2225.0,1,5,1,7,43,0.226810932159
1,2179.0,1,5,1,8,50,0.226310968399
1,2163.5,1,5,1,9,39,0.224655866623
1,2162.0,1,5,1,10,57,0.224604845047
1,2148.5,1,5,1,11,66,0.224476099014
1,2216.0,1,5,1,12,46,0.224807024002
1,2306.0,1,5,1,13,45,0.227234125137
1,2185.5,1,5,1,14,37,0.225855827332
1,2128.0,1,5,1,15,46,0.22429394722
1,2202.0,1,5,1,16,49,0.22519493103
1,2204.0,1,5,1,17,23,0.226568937302
1,2212.0,1,5,1,18,52,0.226432800293
1,2261.0,1,5,1,19,48,0.22553396225
1,2113.0,1,5,1,20,54,0.226536035538
1,2269.0,1,5,1,21,48,0.225870132446
1,2155.5,1,5,1,22,63,0.221985816956
1,2153.0,1,5,1,23,47,0.224745988846
1,2284.5,1,5,1,24,50,0.225916147232
1,2202.0,1,5,1,25,38,0.225574016571
1,2191.0,1,5,1,26,77,0.22464799881
1,2194.0,1,5,1,27,50,0.22381401062
1,2363.5,1,5,1,28,51,0.254461050034
1,2218.5,1,5,1,29,44,0.226068019867
1,2209.5,1,5,2,0,38,0.224693059921
1,2250.5,1,5,2,1,50,0.22696518898
1,2178.0,1,5,2,2,40,0.225919008255
1,2221.0,1,5,2,3,71,0.22377705574
1,2269.0,1,5,2,4,71,0.22360086441
1,2227.0,1,5,2,5,32,0.225609064102
1,2189.0,1,5,2,6,54,0.226207017899
1,2253.5,1,5,2,7,73,0.224898815155
1,2224.0,1,5,2,8,55,0.225839138031
1,2221.5,1,5,2,9,57,0.221899032593
1,2198.0,1,5,2,10,45,0.224875926971
1,2229.5,1,5,2,11,49,0.225670814514
1,2155.0,1,5,2,12,29,0.226787090302
1,2186.0,1,5,2,13,60,0.224626064301
1,2149.5,1,5,2,14,75,0.224502086639
1,2261.5,1,5,2,15,55,0.224057912827
1,2207.0,1,5,2,16,41,0.225616931915
1,2305.5,1,5,2,17,39,0.226050138474
1,2167.5,1,5,2,18,47,0.224620103836
1,2205.5,1,5,2,19,58,0.222994089127
1,2232.0,1,5,2,20,55,0.225359916687
1,2200.5,1,5,2,21,49,0.225578069687
1,2182.5,1,5,2,22,72,0.222990036011
1,2325.5,1,5,2,23,51,0.226298093796
1,2335.0,1,5,2,24,57,0.226001024246
1,2286.0,1,5,2,25,52,0.226816892624
1,2240.5,1,5,2,26,61,0.22526216507
1,2241.0,1,5,2,27,61,0.222752094269
1,2223.0,1,5,2,28,53,0.224917888641
1,2098.5,1,5,2,29,39,0.22536611557
1,2261.0,1,5,3,0,58,0.225925922394
1,2203.5,1,5,3,1,56,0.225432872772
1,2250.5,1,5,3,2,50,0.225917100906
1,2173.0,1,5,3,3,48,0.224685907364
1,2123.0,1,5,3,4,48,0.226188898087
1,2129.5,1,5,3,5,59,0.225141048431
1,2268.0,1,5,3,6,49,0.226747989655
1,2194.0,1,5,3,7,42,0.225525856018
1,2259.0,1,5,3,8,49,0.22522687912
1,2282.0,1,5,3,9,68,0.223837852478
1,2041.5,1,5,3,10,53,0.226057052612
1,2256.0,1,5,3,11,52,0.226288080215
1,2136.0,1,5,3,12,46,0.225214958191
1,2178.0,1,5,3,13,57,0.226947069168
1,2228.0,1,5,3,14,55,0.226356983185
1,2232.0,1,5,3,15,53,0.224652051926
1,2280.5,1,5,3,16,59,0.225641012192
1,2163.0,1,5,3,17,64,0.224385023117
1,2317.0,1,5,3,18,47,0.244212150574
1,2268.0,1,5,3,19,49,0.225239992142
1,2264.5,1,5,3,20,69,0.224321126938
1,2138.5,1,5,3,21,72,0.223222017288
1,2250.5,1,5,3,22,46,0.226134061813
1,2164.5,1,5,3,23,76,0.22470998764
1,2175.0,1,5,3,24,40,0.225361824036
1,2194.0,1,5,3,25,56,0.226024150848
1,2357.0,1,5,3,26,56,0.225491046906
1,2348.5,1,5,3,27,56,0.224725961685
1,2155.0,1,5,3,28,47,0.225545883179
1,2164.0,1,5,3,29,49,0.225033044815
1,2278.5,1,5,4,0,74,0.223212957382
1,2272.5,1,5,4,1,53,0.226104021072
1,2222.5,1,5,4,2,52,0.226918935776
1,2215.5,1,5,4,3,48,0.224045991898
1,2120.0,1,5,4,4,50,0.225125074387
1,2102.5,1,5,4,5,54,0.226341962814
1,2216.0,1,5,4,6,51,0.225935935974
1,2287.0,1,5,4,7,48,0.226729154587
1,2227.5,1,5,4,8,59,0.226620197296
1,2229.5,1,5,4,9,49,0.22495007515
1,2146.0,1,5,4,10,67,0.224068880081
1,2131.0,1,5,4,11,64,0.223285913467
1,2322.0,1,5,4,12,56,0.224786996841
1,2266.5,1,5,4,13,49,0.22575211525
1,2197.5,1,5,4,14,78,0.224219083786
1,2218.0,1,5,4,15,46,0.296076059341
1,2196.0,1,5,4,16,54,0.303749084473
1,2272.0,1,5,4,17,66,0.30428314209
1,2162.0,1,5,4,18,58,0.274384975433
1,2313.0,1,5,4,19,54,0.226806163788
1,2274.5,1,5,4,20,57,0.226171016693
1,2111.0,1,5,4,21,54,0.223360061646
1,2213.0,1,5,4,22,47,0.226487159729
1,2170.0,1,5,4,23,50,0.224591970444
1,2144.0,1,5,4,24,57,0.225024938583
1,2284.5,1,5,4,25,39,0.226586818695
1,2241.0,1,5,4,26,54,0.227340936661
1,2205.5,1,5,4,27,73,0.222723007202
1,2239.0,1,5,4,28,61,0.226628065109
1,2193.5,1,5,4,29,61,0.225106954575
1,2225.5,1,5,5,0,45,0.225512981415
1,2249.0,1,5,5,1,59,0.228083133698
1,2246.0,1,5,5,2,53,0.226682901382
1,2276.0,1,5,5,3,64,0.224317073822
1,2315.5,1,5,5,4,60,0.225756883621
1,2236.0,1,5,5,5,72,0.22424697876
1,2221.5,1,5,5,6,51,0.226503133774
1,2185.0,1,5,5,7,59,0.225795984268
1,2192.5,1,5,5,8,52,0.225020885468
1,2322.5,1,5,5,9,45,0.224724054337
1,2240.5,1,5,5,10,74,0.222744941711
1,2101.5,1,5,5,11,70,0.222836971283
1,2094.0,1,5,5,12,57,0.22511100769
1,2156.0,1,5,5,13,54,0.225375175476
1,2117.0,1,5,5,14,49,0.226272106171
1,2241.5,1,5,5,15,49,0.226258039474
1,2043.0,1,5,5,16,49,0.225677013397
1,2264.0,1,5,5,17,72,0.222931146622
1,2173.5,1,5,5,18,57,0.224443912506
1,2166.5,1,5,5,19,65,0.225091218948
1,2188.0,1,5,5,20,48,0.226057052612
1,2203.5,1,5,5,21,58,0.224601984024
1,2195.0,1,5,5,22,49,0.225520133972
1,2244.0,1,5,5,23,56,0.227066993713
1,2191.5,1,5,5,24,57,0.226917028427
1,2307.0,1,5,5,25,67,0.226907014847
1,2109.5,1,5,5,26,29,0.22712802887
1,2270.5,1,5,5,27,68,0.225708961487
